Pm.1,ρ,α,ad-e/n,δ-e/n,δ-Ec,,Pm.2,ΔS,ad-e/n.1,ad-HD,ad-G,δ-χ,δ-EWF,δ-HD,δ-G,,Pm.3,e/a,EWF,ad-e/n.2,δ-e/n.1,δ-ρ,δ-Ec.1,δ-G.1,δ-υ,,Pm.4,ΔS.1,EWF.1,ad-e/n.3,δ-VEC,δ-EWF.1,δ-G.2,δ-G/B,,Pm.5,Ω,e/a.1,EWF.2,G,ad-e/n.4,ad-G.1,δ-e/n.2,δ-ρ.1,
1,6.51,15.755,0.0478,0.1795,0.1151,BCC+FCC,1,12.47,0.0478,89.92,22.22,0.0736,0.0706,0.7423,0.5109,BCC+FCC,1,2.25,4.633,0.0478,0.1795,0.4106,0.1151,0.5109,0.1598,BCC+FCC,1,12.47,4.633,0.0478,0.4043,0.0706,0.5109,0.4108,BCC+FCC,1,1.1589,2.25,4.633,50.25,0.0478,22.22,0.1795,0.4106,BCC+FCC
1,7.236,12.27,0.0459,0.1736,0.12,BCC+FCC,1,14.0984,0.0459,50.48,23.24,0.0648,0.0668,0.5001,0.3924,BCC+FCC,1,2,4.603,0.0459,0.1736,0.2482,0.12,0.3924,0.175,BCC+FCC,1,14.0984,4.603,0.0459,0.2984,0.0668,0.3924,0.3684,BCC+FCC,1,2.2253,2,4.603,65.2,0.0459,23.24,0.1736,0.2482,BCC+FCC
1,7.7175,13.095,0.0459,0.17,0.1011,BCC+FCC,1,13.5938,0.0459,71.66,24.037,0.0659,0.0728,0.6554,0.3929,BCC+FCC,1,2,4.8105,0.0459,0.17,0.2464,0.1011,0.3929,0.1759,BCC+FCC,1,13.5938,4.8105,0.0459,0.2936,0.0728,0.3929,0.3786,BCC+FCC,1,2.0118,2,4.8105,66.73,0.0459,24.037,0.17,0.2464,BCC+FCC
1,6.938,12.53,0.0449,0.1726,0.1244,BCC+FCC,1,13.7638,0.0449,49.62,22.6755,0.0654,0.0642,0.5247,0.3722,BCC+FCC,1,2,4.5595,0.0449,0.1726,0.2839,0.1244,0.3722,0.1639,BCC+FCC,1,13.7638,4.5595,0.0449,0.3273,0.0642,0.3722,0.2914,BCC+FCC,1,2.0767,2,4.5595,72.065,0.0449,22.6755,0.1726,0.2839,BCC+FCC
1,7.4675,13.455,0.0486,0.1747,0.102,BCC+FCC,1,13.3046,0.0486,58.95,24.208,0.0695,0.0754,0.7243,0.3901,BCC+FCC,1,2,4.792,0.0486,0.1747,0.2886,0.102,0.3901,0.1794,BCC+FCC,1,13.3046,4.792,0.0486,0.3287,0.0754,0.3901,0.3393,BCC+FCC,1,1.7828,2,4.792,71.54,0.0486,24.208,0.1747,0.2886,BCC+FCC
1,7.201,13.31,0.0422,0.1609,0.1131,BCC+FCC,1,13.9934,0.0422,62.57,24.75,0.0639,0.0672,0.5701,0.4226,BCC+FCC,1,2.05,4.637,0.0422,0.1609,0.2865,0.1131,0.4226,0.1803,BCC+FCC,1,13.9934,4.637,0.0422,0.3124,0.0672,0.4226,0.3834,BCC+FCC,1,2.1373,2.05,4.637,63.69,0.0422,24.75,0.1609,0.2865,BCC+FCC
1,7.4225,13.25,0.0491,0.1734,0.1019,BCC+FCC,1,13.4171,0.0491,79.34,28.78,0.0699,0.0718,0.7008,0.4661,BCC+FCC,1,1.95,4.7695,0.0491,0.1734,0.2892,0.1019,0.4661,0.2149,BCC+FCC,1,13.4171,4.7695,0.0491,0.328,0.0718,0.4661,0.4457,BCC+FCC,1,1.8682,1.95,4.7695,66.77,0.0491,28.78,0.1734,0.2892,BCC+FCC
1,7.243,14.325,0.0499,0.179,0.1119,BCC+FCC,1,13.1634,0.0499,61.2,25.03,0.0714,0.078,0.7762,0.4093,BCC+FCC,1,2.1,4.781,0.0499,0.179,0.3304,0.1119,0.4093,0.1605,BCC+FCC,1,13.1634,4.781,0.0499,0.3589,0.078,0.4093,0.3196,BCC+FCC,1,1.4965,2.1,4.781,67.275,0.0499,25.03,0.179,0.3304,BCC+FCC
1,7.2255,14.45,0.0457,0.1664,0.111,BCC+FCC,1,13.1634,0.0457,87.4,24.5575,0.0684,0.0717,0.6655,0.4875,BCC+FCC,1,2.1,4.7435,0.0457,0.1664,0.3295,0.111,0.4875,0.1807,BCC+FCC,1,13.1634,4.7435,0.0457,0.3449,0.0717,0.4875,0.4515,BCC+FCC,1,1.6433,2.1,4.7435,56.575,0.0457,24.5575,0.1664,0.3295,BCC+FCC
1,7.6425,13.47,0.0432,0.1537,0.12,BCC+FCC,1,13.6346,0.0432,115.48,27.664,0.0762,0.0772,0.8128,0.4309,BCC+FCC,1,1.85,4.718,0.0432,0.1537,0.2359,0.12,0.4309,0.2478,BCC+FCC,1,13.6346,4.718,0.0432,0.2804,0.0772,0.4309,0.445,BCC+FCC,1,2.5357,1.85,4.718,72.18,0.0432,27.664,0.1537,0.2359,BCC+FCC
1,7.0255,14.29,0.0414,0.1594,0.1134,BCC+FCC,1,13.4171,0.0414,72.98,21.3725,0.0714,0.0751,0.9272,0.3674,BCC+FCC,1,2.05,4.6235,0.0414,0.1594,0.3192,0.1134,0.3674,0.1597,BCC+FCC,1,13.4171,4.6235,0.0414,0.3419,0.0751,0.3674,0.2647,BCC+FCC,1,1.945,2.05,4.6235,74.185,0.0414,21.3725,0.1594,0.3192,BCC+FCC
1,6.9875,14.035,0.0423,0.1603,0.1125,BCC+FCC,1,14.0696,0.0423,78.16,24.457,0.0716,0.0731,0.9069,0.4012,BCC+FCC,1,2,4.616,0.0423,0.1603,0.3193,0.1125,0.4012,0.1907,BCC+FCC,1,14.0696,4.616,0.0423,0.343,0.0731,0.4012,0.3154,BCC+FCC,1,2.0728,2,4.616,73.695,0.0423,24.457,0.1603,0.3193,BCC+FCC
1,6.9285,13.32,0.0446,0.1688,0.1111,BCC+FCC,1,13.2638,0.0446,89.79,31.72,0.0731,0.0726,0.9199,0.4687,BCC+FCC,1,1.85,4.6335,0.0446,0.1688,0.3221,0.1111,0.4687,0.2512,BCC+FCC,1,13.2638,4.6335,0.0446,0.3533,0.0726,0.4687,0.4057,BCC+FCC,1,1.9021,1.85,4.6335,74.45,0.0446,31.72,0.1688,0.3221,BCC+FCC
1,7.3445,15.195,0.0434,0.157,0.1169,BCC+FCC,1,12.8046,0.0434,109.57,25.678,0.0733,0.0761,0.7906,0.4821,BCC+FCC,1,2.1,4.766,0.0434,0.157,0.3255,0.1169,0.4821,0.1934,BCC+FCC,1,12.8046,4.766,0.0434,0.3363,0.0761,0.4821,0.4592,BCC+FCC,1,1.6275,2.1,4.766,58.065,0.0434,25.678,0.157,0.3255,BCC+FCC
2,8.6615,10.925,0.0827,0.4313,0.2243,IM,2,14.0696,0.0827,59.85,32.9315,0.1384,0.0833,0.4687,0.5503,IM,2,1.85,4.488,0.0827,0.4313,0.3367,0.2243,0.5503,0.2219,IM,2,14.0696,4.488,0.0827,0.3306,0.0833,0.5503,0.4774,IM,2,1.5225,1.85,4.488,64.265,0.0827,32.9315,0.4313,0.3367,IM
3,7.915,11.31,0.0729,0.3753,0.1993,IM,3,14.0984,0.0729,60.24,31.096,0.124,0.0814,0.4795,0.5743,IM,3,1.9,4.523,0.0729,0.3753,0.3135,0.1993,0.5743,0.2298,IM,3,14.0984,4.523,0.0729,0.3333,0.0814,0.5743,0.5338,IM,3,1.2816,1.9,4.523,59.13,0.0729,31.096,0.3753,0.3135,IM
1,7.6845,13.845,0.049,0.1762,0.1337,BCC+FCC,1,12.6995,0.049,99.76,20.957,0.0739,0.0781,0.6928,0.413,BCC+FCC,1,2.05,4.7905,0.049,0.1762,0.2529,0.1337,0.413,0.1664,BCC+FCC,1,12.6995,4.7905,0.049,0.2996,0.0781,0.413,0.434,BCC+FCC,1,1.6166,2.05,4.7905,56.99,0.049,20.957,0.1762,0.2529,BCC+FCC
1,7.244,13.81,0.0465,0.1705,0.141,BCC+FCC,1,13.7759,0.0465,117.84,29.91,0.0781,0.0792,0.8414,0.4786,BCC+FCC,1,1.9,4.6645,0.0465,0.1705,0.2878,0.141,0.4786,0.2465,BCC+FCC,1,13.7759,4.6645,0.0465,0.327,0.0792,0.4786,0.4634,BCC+FCC,1,1.9077,1.9,4.6645,67.9,0.0465,29.91,0.1705,0.2878,BCC+FCC
2,9.3045,9.41,0.0965,0.5221,0.2272,IM,2,13.4171,0.0965,62.94,38.4425,0.1697,0.0918,0.4292,0.6406,IM,2,1.7,4.4955,0.0965,0.5221,0.311,0.2272,0.6406,0.2198,IM,2,13.4171,4.4955,0.0965,0.3383,0.0918,0.6406,0.5451,IM,2,1.5507,1.7,4.4955,63.525,0.0965,38.4425,0.5221,0.311,IM
3,9.2305,9.75,0.0926,0.5265,0.2372,IM,3,13.9646,0.0926,61.405,38.5015,0.1759,0.0896,0.4374,0.6303,IM,3,1.75,4.463,0.0926,0.5265,0.3376,0.2372,0.6303,0.1965,IM,3,13.9646,4.463,0.0926,0.3469,0.0896,0.6303,0.4816,IM,3,1.6357,1.75,4.463,64.755,0.0926,38.5015,0.5265,0.3376,IM
3,8.958,10.32,0.0943,0.4864,0.2412,IM,3,13.3763,0.0943,64.1,39.383,0.1666,0.0861,0.4068,0.6437,IM,3,1.75,4.5655,0.0943,0.4864,0.3106,0.2412,0.6437,0.1839,IM,3,13.3763,4.5655,0.0943,0.3424,0.0861,0.6437,0.4909,IM,3,1.5132,1.75,4.5655,64.81,0.0943,39.383,0.4864,0.3106,IM
1,8.2905,13.345,0.0344,0.1625,0.1508,FCC,1,13.0175,0.0344,64.7,21.532,0.0495,0.0603,0.5442,0.3541,FCC,1,1.9,4.764,0.0344,0.1625,0.1708,0.1508,0.3541,0.1416,FCC,1,13.0175,4.764,0.0344,0.2027,0.0603,0.3541,0.3035,FCC,1,26.7839,1.9,4.764,67.64,0.0344,21.532,0.1625,0.1708,FCC
3,8.2885,13.54,0.0343,0.164,0.1583,FCC,3,12.8287,0.0343,66.545,22.355,0.0492,0.0559,0.5259,0.3818,FCC,3,1.85,4.7315,0.0343,0.164,0.1707,0.1583,0.3818,0.1441,FCC,3,12.8287,4.7315,0.0343,0.206,0.0559,0.3818,0.3313,FCC,3,19.9607,1.85,4.7315,63.705,0.0343,22.355,0.164,0.1707,FCC
1,7.9985,14.765,0.0455,0.1868,0.1257,BCC+FCC,1,12.6995,0.0455,78.9,13.092,0.0638,0.0531,0.7513,0.3649,BCC+FCC,1,1.65,4.6895,0.0455,0.1868,0.2238,0.1257,0.3649,0.1159,BCC+FCC,1,12.6995,4.6895,0.0455,0.2773,0.0531,0.3649,0.3198,BCC+FCC,1,8.871,1.65,4.6895,49.195,0.0455,13.092,0.1868,0.2238,BCC+FCC
1,7.7305,14.335,0.0469,0.1884,0.1012,BCC+FCC,1,13.5938,0.0469,77.05,22.925,0.0705,0.0694,0.7621,0.416,BCC+FCC,1,2,4.8285,0.0469,0.1884,0.2749,0.1012,0.416,0.1349,BCC+FCC,1,13.5938,4.8285,0.0469,0.306,0.0694,0.416,0.3329,BCC+FCC,1,1.7065,2,4.8285,57.35,0.0469,22.925,0.1884,0.2749,BCC+FCC
1,7.672,14.31,0.0446,0.1853,0.1006,BCC+FCC,1,13.8401,0.0446,85.55,20.6405,0.0691,0.0671,0.6795,0.4253,BCC+FCC,1,2,4.781,0.0446,0.1853,0.2743,0.1006,0.4253,0.1361,BCC+FCC,1,13.8401,4.781,0.0446,0.3037,0.0671,0.4253,0.3706,BCC+FCC,1,1.9179,2,4.781,52.985,0.0446,20.6405,0.1853,0.2743,BCC+FCC
1,7.1765,14.375,0.0466,0.1976,0.1095,BCC+FCC,1,13.3763,0.0466,54.58,23.308,0.0722,0.0704,0.6527,0.3904,BCC+FCC,1,2.05,4.6525,0.0466,0.1976,0.3146,0.1095,0.3904,0.1227,BCC+FCC,1,13.3763,4.6525,0.0466,0.3487,0.0704,0.3904,0.2471,BCC+FCC,1,1.7416,2.05,4.6525,62.785,0.0466,23.308,0.1976,0.3146,BCC+FCC
1,7.0415,14.495,0.053,0.2126,0.1137,BCC+FCC,1,13.7759,0.053,80.61,19.514,0.0772,0.0649,0.6814,0.4552,BCC+FCC,1,2.05,4.639,0.053,0.2126,0.3324,0.1137,0.4552,0.1376,BCC+FCC,1,13.7759,4.639,0.053,0.3632,0.0649,0.4552,0.3767,BCC+FCC,1,1.5129,2.05,4.639,49.26,0.053,19.514,0.2126,0.3324,BCC+FCC
1,7.1345,15.145,0.0438,0.1826,0.1125,BCC+FCC,1,13.6346,0.0438,62.56,23.3725,0.0691,0.072,0.7368,0.3959,BCC+FCC,1,2.1,4.675,0.0438,0.1826,0.3391,0.1125,0.3959,0.1195,BCC+FCC,1,13.6346,4.675,0.0438,0.3606,0.072,0.3959,0.2463,BCC+FCC,1,1.8897,2.1,4.675,61.025,0.0438,23.3725,0.1826,0.3391,BCC+FCC
1,6.8135,15.735,0.0453,0.183,0.1172,BCC+FCC,1,13.1708,0.0453,80.925,20.8865,0.0701,0.0642,0.7374,0.4379,BCC+FCC,1,2.15,4.609,0.0453,0.183,0.3753,0.1172,0.4379,0.1336,BCC+FCC,1,13.1708,4.609,0.0453,0.3869,0.0642,0.4379,0.3228,BCC+FCC,1,1.7856,2.15,4.609,51.905,0.0453,20.8865,0.183,0.3753,BCC+FCC
3,8.339,13.905,0.0276,0.1235,0.0953,FCC,3,12.3696,0.0276,79.17,20.625,0.0453,0.0603,0.6711,0.3372,FCC,3,1.95,4.904,0.0276,0.1235,0.1737,0.0953,0.3372,0.1327,FCC,3,12.3696,4.904,0.0276,0.2079,0.0603,0.3372,0.3156,FCC,3,5.2467,1.95,4.904,62.235,0.0276,20.625,0.1235,0.1737,FCC
3,8.176,13.56,0.0275,0.1189,0.084,FCC,3,12.3408,0.0275,72.8,20.4845,0.044,0.0622,0.515,0.3515,FCC,3,2,4.8165,0.0275,0.1189,0.1749,0.084,0.3515,0.1451,FCC,3,12.3408,4.8165,0.0275,0.2042,0.0622,0.3515,0.3669,FCC,3,4.9511,2,4.8165,59.495,0.0275,20.4845,0.1189,0.1749,FCC
1,7.5555,13.715,0.0433,0.179,0.1361,BCC+FCC,1,14.3809,0.0433,60.78,19.419,0.0617,0.0663,0.5911,0.3352,BCC+FCC,1,1.95,4.643,0.0433,0.179,0.2479,0.1361,0.3352,0.119,BCC+FCC,1,14.3809,4.643,0.0433,0.3068,0.0663,0.3352,0.263,BCC+FCC,1,4.3068,1.95,4.643,60.49,0.0433,19.419,0.179,0.2479,BCC+FCC
1,7.5125,13.3,0.0487,0.1866,0.1264,BCC+FCC,1,14.0696,0.0487,62.74,19.7995,0.0665,0.0755,0.5916,0.3419,BCC+FCC,1,2.05,4.708,0.0487,0.1866,0.2551,0.1264,0.3419,0.1229,BCC+FCC,1,14.0696,4.708,0.0487,0.3131,0.0755,0.3419,0.2821,BCC+FCC,1,2.1075,2.05,4.708,60.445,0.0487,19.7995,0.1866,0.2551,BCC+FCC
4,7.8295,14.07,0.0356,0.1431,0.106,FCC,4,13.6346,0.0356,67.36,20.6775,0.0528,0.0681,0.6253,0.3357,FCC,4,2,4.7455,0.0356,0.1431,0.2354,0.106,0.3357,0.1299,FCC,4,13.6346,4.7455,0.0356,0.2658,0.0681,0.3357,0.2792,FCC,4,4.3386,2,4.7455,63.475,0.0356,20.6775,0.1431,0.2354,FCC
1,7.6035,13.815,0.0445,0.1791,0.1361,BCC+FCC,1,14.5697,0.0445,64.9,18.962,0.0621,0.0675,0.608,0.3444,BCC+FCC,1,1.95,4.668,0.0445,0.1791,0.249,0.1361,0.3444,0.1222,BCC+FCC,1,14.5697,4.668,0.0445,0.3062,0.0675,0.3444,0.2844,BCC+FCC,1,4.0069,1.95,4.668,58.435,0.0445,18.962,0.1791,0.249,BCC+FCC
1,7.643,13.795,0.0424,0.1721,0.128,BCC+FCC,1,13.8401,0.0424,70.21,16.903,0.0617,0.0678,0.5581,0.3568,BCC+FCC,1,2,4.703,0.0424,0.1721,0.2494,0.128,0.3568,0.1276,BCC+FCC,1,13.8401,4.703,0.0424,0.2966,0.0678,0.3568,0.3389,BCC+FCC,1,2.9894,2,4.703,53.895,0.0424,16.903,0.1721,0.2494,BCC+FCC
4,8.101,14.1,0.0262,0.1039,0.103,FCC,4,12.6995,0.0262,78.25,19.636,0.0498,0.0658,0.6573,0.3116,FCC,4,1.95,4.7065,0.0262,0.1039,0.1658,0.103,0.3116,0.1553,FCC,4,12.6995,4.7065,0.0262,0.1939,0.0658,0.3116,0.3247,FCC,4,28.0235,1.95,4.7065,65.27,0.0262,19.636,0.1039,0.1658,FCC
1,7.695,13.635,0.043,0.1919,0.1185,BCC+FCC,1,13.0871,0.043,68.16,17.511,0.0657,0.0556,0.5732,0.3891,BCC+FCC,1,1.85,4.642,0.043,0.1919,0.229,0.1185,0.3891,0.1361,BCC+FCC,1,13.0871,4.642,0.043,0.2866,0.0556,0.3891,0.366,BCC+FCC,1,4.4562,1.85,4.642,52.315,0.043,17.511,0.1919,0.229,BCC+FCC
1,7.69,13.49,0.0414,0.187,0.1107,BCC+FCC,1,12.8287,0.0414,68.705,17.718,0.0653,0.0579,0.537,0.3944,BCC+FCC,1,1.9,4.6595,0.0414,0.187,0.2287,0.1107,0.3944,0.1386,BCC+FCC,1,12.8287,4.6595,0.0414,0.2795,0.0579,0.3944,0.3839,BCC+FCC,1,3.3323,1.9,4.6595,51.97,0.0414,17.718,0.187,0.2287,BCC+FCC
1,7.9545,13.9,0.0265,0.121,0.1176,FCC,1,11.7524,0.0265,78.02,19.6075,0.0538,0.0608,0.5481,0.3387,FCC,1,1.95,4.649,0.0265,0.121,0.1748,0.1176,0.3387,0.1615,FCC,1,11.7524,4.649,0.0265,0.2098,0.0608,0.3387,0.3811,FCC,1,12.9883,1.95,4.649,59.325,0.0265,19.6075,0.121,0.1748,FCC
1,7.6825,15.375,0.0494,0.191,0.1421,BCC+FCC,1,13.5938,0.0494,126.53,20.296,0.0842,0.0796,0.8683,0.4216,BCC+FCC,1,2,4.7735,0.0494,0.191,0.2762,0.1421,0.4216,0.1597,BCC+FCC,1,13.5938,4.7735,0.0494,0.3111,0.0796,0.4216,0.4238,BCC+FCC,1,1.5495,2,4.7735,52.72,0.0494,20.296,0.191,0.2762,BCC+FCC
1,7.559,13.55,0.0439,0.1774,0.1013,BCC+FCC,1,13.4813,0.0439,71.995,20.956,0.067,0.0721,0.5727,0.3951,BCC+FCC,1,2.1,4.7545,0.0439,0.1774,0.2645,0.1013,0.3951,0.1394,BCC+FCC,1,13.4813,4.7545,0.0439,0.2967,0.0721,0.3951,0.362,BCC+FCC,1,1.6611,2.1,4.7545,56.155,0.0439,20.956,0.1774,0.2645,BCC+FCC
1,7.71,13.8,0.0473,0.1823,0.1003,BCC+FCC,1,12.3696,0.0473,85.28,20.081,0.0692,0.071,0.6331,0.4028,BCC+FCC,1,2.1,4.8445,0.0473,0.1823,0.2665,0.1003,0.4028,0.1299,BCC+FCC,1,12.3696,4.8445,0.0473,0.301,0.071,0.4028,0.3613,BCC+FCC,1,1.3879,2.1,4.8445,54.27,0.0473,20.081,0.1823,0.2665,BCC+FCC
1,7.027,13.835,0.0483,0.1945,0.1067,BCC+FCC,1,13.6225,0.0483,64.375,23.857,0.0731,0.0724,0.6306,0.4084,BCC+FCC,1,2.15,4.645,0.0483,0.1945,0.3165,0.1067,0.4084,0.1398,BCC+FCC,1,13.6225,4.645,0.0483,0.3431,0.0724,0.4084,0.3034,BCC+FCC,1,1.364,2.15,4.645,60.43,0.0483,23.857,0.1945,0.3165,BCC+FCC
1,7.0795,13.985,0.0546,0.2063,0.1162,BCC+FCC,1,13.9813,0.0546,78.95,19.083,0.077,0.0749,0.6365,0.4345,BCC+FCC,1,2.15,4.7025,0.0546,0.2063,0.3257,0.1162,0.4345,0.1314,BCC+FCC,1,13.9813,4.7025,0.0546,0.3557,0.0749,0.4345,0.3678,BCC+FCC,1,1.2383,2.15,4.7025,50.545,0.0546,19.083,0.2063,0.3257,BCC+FCC
1,7.1125,14.11,0.0477,0.188,0.1063,BCC+FCC,1,12.6995,0.0477,76.6,19.13,0.0725,0.0689,0.5723,0.4373,BCC+FCC,1,2.15,4.6725,0.0477,0.188,0.3192,0.1063,0.4373,0.1391,BCC+FCC,1,12.6995,4.6725,0.0477,0.3333,0.0689,0.4373,0.395,BCC+FCC,1,1.279,2.15,4.6725,49.9,0.0477,19.13,0.188,0.3192,BCC+FCC
1,7.5945,13.495,0.0461,0.1965,0.1006,BCC+FCC,1,13.4171,0.0461,83.85,23.746,0.0791,0.0774,0.7848,0.3981,BCC+FCC,1,2.05,4.7385,0.0461,0.1965,0.2458,0.1006,0.3981,0.1633,BCC+FCC,1,13.4171,4.7385,0.0461,0.2856,0.0774,0.3981,0.3647,BCC+FCC,1,1.4443,2.05,4.7385,62.27,0.0461,23.746,0.1965,0.2458,BCC+FCC
1,7.2325,13.935,0.0481,0.1995,0.1119,BCC+FCC,1,13.8809,0.0481,82.69,24.5465,0.0802,0.0759,0.7819,0.424,BCC+FCC,1,2.1,4.6625,0.0481,0.1995,0.2895,0.1119,0.424,0.163,BCC+FCC,1,13.8809,4.6625,0.0481,0.319,0.0759,0.424,0.3677,BCC+FCC,1,1.3623,2.1,4.6625,59.485,0.0481,24.5465,0.1995,0.2895,BCC+FCC
4,7.617,15.56,0.0324,0.1346,0.1966,FCC,4,13.6346,0.0324,144.33,17.5775,0.0849,0.0848,0.6511,0.2837,FCC,4,2.05,4.514,0.0324,0.1346,0.1821,0.1966,0.2837,0.1952,FCC,4,13.6346,4.514,0.0324,0.2235,0.0848,0.2837,0.351,FCC,4,2.92,2.05,4.514,66.625,0.0324,17.5775,0.1346,0.1821,FCC
4,7.6375,15.065,0.0318,0.1335,0.1844,FCC,4,13.6346,0.0318,133.445,17.7,0.0815,0.0818,0.6656,0.2847,FCC,4,2.05,4.534,0.0318,0.1335,0.1817,0.1844,0.2847,0.1876,FCC,4,13.6346,4.534,0.0318,0.2217,0.0818,0.2847,0.3446,FCC,4,3.0458,2.05,4.534,66.8,0.0318,17.7,0.1335,0.1817,FCC
2,7.9565,10.97,0.0804,0.3834,0.2674,IM,2,14.3234,0.0804,78.75,34.568,0.1203,0.0586,0.5306,0.5871,IM,2,1.7,4.581,0.0804,0.3834,0.2949,0.2674,0.5871,0.1432,IM,2,14.3234,4.581,0.0804,0.3179,0.0586,0.5871,0.3789,IM,2,1.9331,1.7,4.581,64.665,0.0804,34.568,0.3834,0.2949,IM
3,8.7035,10.05,0.0895,0.4688,0.2199,IM,3,14.2109,0.0895,59.78,36.2605,0.1613,0.0748,0.4213,0.6095,IM,3,1.8,4.4985,0.0895,0.4688,0.3313,0.2199,0.6095,0.1479,IM,3,14.2109,4.4985,0.0895,0.3274,0.0748,0.6095,0.38,IM,3,1.8445,1.8,4.4985,64.655,0.0895,36.2605,0.4688,0.3313,IM
3,8.8125,11.07,0.0965,0.4837,0.2313,IM,3,13.9934,0.0965,76.115,35.783,0.16,0.0892,0.5053,0.646,IM,3,1.85,4.611,0.0965,0.4837,0.3422,0.2313,0.646,0.1321,IM,3,13.9934,4.611,0.0965,0.3753,0.0892,0.646,0.3739,IM,3,1.3417,1.85,4.611,61.01,0.0965,35.783,0.4837,0.3422,IM
2,8.9945,10.64,0.0931,0.5075,0.2189,IM,2,14.6747,0.0931,66.08,31.3445,0.166,0.0974,0.4829,0.5778,IM,2,1.9,4.5455,0.0931,0.5075,0.337,0.2189,0.5778,0.1189,IM,2,14.6747,4.5455,0.0931,0.3834,0.0974,0.5778,0.3099,IM,2,1.4263,1.9,4.5455,61.565,0.0931,31.3445,0.5075,0.337,IM
4,7.8115,9.775,0.0845,0.4343,0.194,IM,4,14.3159,0.0845,60.96,31.978,0.1598,0.0875,0.4354,0.6086,IM,4,1.85,4.5765,0.0845,0.4343,0.2489,0.194,0.6086,0.1353,IM,4,14.3159,4.5765,0.0845,0.3619,0.0875,0.6086,0.3791,IM,4,1.3852,1.85,4.5765,60.66,0.0845,31.978,0.4343,0.2489,IM
3,7.4185,9.68,0.066,0.4,0.201,IM,3,13.7759,0.066,53.72,33.806,0.1588,0.0788,0.4859,0.5738,IM,3,1.85,4.498,0.066,0.4,0.3094,0.201,0.5738,0.1244,IM,3,13.7759,4.498,0.066,0.3677,0.0788,0.5738,0.3018,IM,3,1.6439,1.85,4.498,66.255,0.066,33.806,0.4,0.3094,IM
4,7.617,9.57,0.0671,0.398,0.2063,IM,4,13.7759,0.0671,61.395,36.5745,0.162,0.0727,0.4311,0.6158,IM,4,1.8,4.498,0.0671,0.398,0.3084,0.2063,0.6158,0.1305,IM,4,13.7759,4.498,0.0671,0.3387,0.0727,0.6158,0.341,IM,4,1.8563,1.8,4.498,65.665,0.0671,36.5745,0.398,0.3084,IM
3,7.637,10.565,0.0833,0.4286,0.2145,IM,3,14.4284,0.0833,66.94,31.629,0.1599,0.0858,0.4657,0.649,IM,3,1.9,4.568,0.0833,0.4286,0.29,0.2145,0.649,0.1331,IM,3,14.4284,4.568,0.0833,0.376,0.0858,0.649,0.3896,IM,3,1.2566,1.9,4.568,57.485,0.0833,31.629,0.4286,0.29,IM
3,8.9835,10.325,0.0905,0.5209,0.2482,IM,3,13.7759,0.0905,73.365,33.005,0.1634,0.0836,0.4811,0.6672,IM,3,1.7,4.5245,0.0905,0.5209,0.3176,0.2482,0.6672,0.1198,IM,3,13.7759,4.5245,0.0905,0.3525,0.0836,0.6672,0.3695,IM,3,1.5377,1.7,4.5245,57.69,0.0905,33.005,0.5209,0.3176,IM
4,8.8365,10.1,0.0831,0.5015,0.2157,IM,4,13.9646,0.0831,60.5,32.6225,0.1741,0.0862,0.4148,0.6568,IM,4,1.85,4.4695,0.0831,0.5015,0.3623,0.2157,0.6568,0.1165,IM,4,13.9646,4.4695,0.0831,0.3559,0.0862,0.6568,0.3374,IM,4,1.6584,1.85,4.4695,58.455,0.0831,32.6225,0.5015,0.3623,IM
2,7.246,9.945,0.0643,0.3849,0.207,IM,2,14.4284,0.0643,66.53,33.2625,0.1621,0.07,0.4698,0.6948,IM,2,1.85,4.4785,0.0643,0.3849,0.3349,0.207,0.6948,0.1269,IM,2,14.4284,4.4785,0.0643,0.3453,0.07,0.6948,0.3796,IM,2,1.7117,1.85,4.4785,57.175,0.0643,33.2625,0.3849,0.3349,IM
2,7.4665,10.515,0.0649,0.3817,0.235,IM,2,13.8401,0.0649,76.905,41.0655,0.1582,0.0654,0.5166,0.6741,IM,2,1.8,4.52,0.0649,0.3817,0.3695,0.235,0.6741,0.137,IM,2,13.8401,4.52,0.0649,0.3508,0.0654,0.6741,0.369,IM,2,1.7346,1.8,4.52,65.035,0.0649,41.0655,0.3817,0.3695,IM
2,8.8185,10.33,0.0849,0.4781,0.2301,IM,2,13.7759,0.0849,62.2,31.9,0.16,0.0838,0.404,0.6244,IM,2,1.8,4.523,0.0849,0.4781,0.3271,0.2301,0.6244,0.1167,IM,2,13.7759,4.523,0.0849,0.3435,0.0838,0.6244,0.339,IM,2,1.7144,1.8,4.523,59.9,0.0849,31.9,0.4781,0.3271,IM
3,8.629,9.68,0.0861,0.5382,0.2338,IM,3,14.3234,0.0861,67.45,33.86,0.18,0.0841,0.4555,0.7105,IM,3,1.7,4.4705,0.0861,0.5382,0.3067,0.2338,0.7105,0.1255,IM,3,14.3234,4.4705,0.0861,0.3559,0.0841,0.7105,0.3987,IM,3,1.4898,1.7,4.4705,55.98,0.0861,33.86,0.5382,0.3067,IM
