Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Pm,ΔH,ΔS,Ω,δ-r,VEC,n,e/n,Tm,ρ,r,χ,m,e/a,Ec,EWF,ABE,SHA,SLHF,α,HD,YM,B,G,υ,G/B,ad-VEC,ad-n,ad-e/n,ad-Tm,ad-ρ,ad-r,ad-χ,ad-m,ad-e/a,ad-Ec,ad-EWF,ad-ABE,ad-SHA,ad-SLHF,ad-α,ad-HD,ad-YM,ad-B,ad-G,ad-υ,ad-G/B,δ-VEC,δ-n,δ-e/n,δ-Tm,δ-ρ,δ-χ,δ-m,δ-e/a,δ-Ec,δ-EWF,δ-ABE,δ-SHA,δ-SLHF,δ-α,δ-HD,δ-YM,δ-B,δ-G,δ-υ,δ-G/B
8.4746,8.4746,0,0,8.4746,8.4746,0,0,0,0,0,0,66.1017,0,0,BCC+FCC,1,-8.3697,9.2311,1.6907,0.0407,7.1695,24.4915,0.2892,1532.8999,7.3387,133.0493,1.6373,53.3025,2.0847,3.3285,4.3144,43.8645,6.5739,1.9707,19.6407,371.4408,189.3561,135.3476,71.4153,0.2718,0.5444,0.9308,1.9477,0.0221,120.0528,0.7862,4.2944,0.12,4.4611,0.1551,0.54,0.2893,9.4758,0.8108,0.1545,3.3936,169.96,20.2297,24.5014,12.4119,0.042,0.1132,0.2211,0.148,0.1054,0.1385,0.2049,0.0854,0.1526,0.1336,0.187,0.0843,0.2515,0.2437,0.1641,0.2014,0.5036,0.1932,0.2322,0.235,0.189,0.2497
9.2593,9.2593,0,0,9.2593,9.2593,0,0,0,0,0,0,62.963,0,0,BCC+FCC,1,-8.9324,9.7489,1.6744,0.0424,7.1852,24.4445,0.2901,1534.1883,7.3265,132.8688,1.6454,53.1512,2.0926,3.3663,4.3343,44.4075,6.5678,1.9698,19.45,359.5374,188.5559,136.3985,70.8057,0.2747,0.5365,1.0082,2.1193,0.0237,130.4546,0.8567,4.5917,0.1266,4.8461,0.168,0.562,0.305,10.0515,0.8848,0.1684,3.6018,176.8796,21.9545,26.1864,13.3354,0.0437,0.1178,0.2305,0.1548,0.1094,0.1446,0.2144,0.0872,0.1597,0.1385,0.1894,0.0863,0.2562,0.2549,0.1716,0.2098,0.5318,0.2023,0.2394,0.246,0.1919,0.26
10.4167,10.4167,0,0,10.4167,10.4167,0,0,0,0,0,0,58.3333,0,0,FCC,1,-9.6967,10.4492,1.6553,0.0446,7.2083,24.375,0.2913,1536.0849,7.3085,132.6022,1.6573,52.9277,2.1042,3.4221,4.3635,45.2084,6.5588,1.9685,19.1688,341.9792,187.3752,137.9481,69.9063,0.2791,0.5248,1.1198,2.3698,0.0258,145.5739,0.9601,4.9992,0.135,5.4053,0.1866,0.5925,0.3249,10.8073,0.9935,0.189,3.8763,184.3579,24.4531,28.491,14.6276,0.0456,0.1227,0.2435,0.1644,0.1148,0.1532,0.2278,0.0892,0.1696,0.1452,0.1915,0.0887,0.2616,0.2707,0.1821,0.2215,0.5727,0.2151,0.2488,0.2614,0.1949,0.2738
15.1515,15.1515,0,0,15.1515,15.1515,0,0,0,0,0,0,39.3939,0,0,FCC,1,-12.0084,12.5595,1.6147,0.0522,7.303,24.0909,0.2965,1543.8469,7.2351,131.512,1.7061,52.0139,2.1515,3.6503,4.4833,48.4848,6.5218,1.9633,18.0182,270.1512,182.5453,144.2877,66.2272,0.2968,0.477,1.5427,3.3609,0.0329,204.6829,1.3743,6.2807,0.1521,7.5855,0.2571,0.6543,0.3636,12.741,1.4339,0.2717,4.5923,181.0925,34.1048,35.6776,19.0468,0.0468,0.1245,0.289,0.1996,0.1324,0.1836,0.277,0.0912,0.2058,0.1667,0.1854,0.0925,0.2682,0.3282,0.2202,0.2602,0.7337,0.262,0.2759,0.3176,0.1933,0.316
17.8571,17.8571,0,0,17.8571,17.8571,0,0,0,0,0,0,28.5714,0,0,FCC,1,-12.7412,13.2066,1.6048,0.0556,7.3571,23.9285,0.2994,1548.2826,7.1932,130.889,1.7339,51.4916,2.1786,3.7807,4.5518,50.357,6.5007,1.9604,17.3607,229.1068,179.7854,147.9104,64.1249,0.307,0.4496,1.7602,3.9031,0.0356,236.4793,1.6047,6.7349,0.1494,8.7535,0.2934,0.6314,0.3737,13.0102,1.6824,0.3181,4.7079,163.3288,39.2093,38.167,20.9464,0.0454,0.1176,0.3108,0.2174,0.1401,0.1986,0.3021,0.0882,0.2241,0.1758,0.1729,0.0911,0.2636,0.3573,0.2394,0.2766,0.8187,0.2861,0.2853,0.346,0.1843,0.3287
0,19.2308,38.4615,0,19.2308,19.2308,3.8462,0,0,0,0,0,0,0,0,IM,1,-4.3759,12.0052,5.4058,0.0179,7.7308,26.4231,0.2936,1970.4252,8.0877,125.1697,1.8023,57.0487,1.5769,4.3604,4.725,59.827,8.2815,2.5165,10.0616,133.4618,239.1925,177.3464,88.2385,0.2843,0.5142,1.4645,2.0266,0.0451,232.4121,0.7704,0.8532,0.1095,4.3496,0.4882,0.2312,0.2692,4.3003,0.5473,0.3473,3.3521,59.7634,37.5297,17.9764,22.929,0.0572,0.1583,0.2078,0.132,0.1777,0.138,0.1059,0.0707,0.1461,0.3133,0.1173,0.0595,0.0787,0.0733,0.1507,0.3438,0.5184,0.1642,0.1319,0.3139,0.249,0.3703
0,18.5185,37.037,0,18.5185,18.5185,7.4074,0,0,0,0,0,0,0,0,IM,1,-4.4042,12.4506,5.6673,0.0242,7.6667,27,0.288,2004.7017,8.167,125.5802,1.8156,58.4894,1.5556,4.4515,4.7204,60.2036,8.3144,2.5337,9.8778,137.0369,242.5183,180.5924,89.5518,0.2849,0.5126,1.4815,2.5926,0.0497,261.8925,0.83,1.5821,0.1152,5.7894,0.4938,0.3509,0.2627,4.5597,0.5514,0.3472,3.4321,61.5226,39.8353,20.9177,23.5391,0.0554,0.1536,0.21,0.1672,0.2034,0.1591,0.1142,0.0783,0.188,0.3194,0.1536,0.0587,0.0831,0.0744,0.1509,0.3565,0.513,0.1737,0.1567,0.3126,0.2441,0.3649
14.2857,14.2857,14.2857,0,14.2857,0,14.2857,14.2857,0,0,0,14.2857,0,0,0,BCC+FCC,1,-14.2774,16.1784,2.2197,0.0632,5.8571,25.2857,0.2377,1958.8552,6.78,133.0442,1.7586,55.5021,1.8571,4.7343,4.5014,55.2428,7.0286,2.1171,11.2857,134.1427,191.7141,163.2713,66.0714,0.3287,0.3957,1.5918,5.4694,0.0508,394.9789,2.0057,7.5563,0.1698,12.6347,0.4898,0.7935,0.1706,9.4367,2.0106,0.4824,4.3837,67.8367,74.6122,40.4244,34.7102,0.0538,0.1408,0.3344,0.3176,0.2601,0.2788,0.3517,0.1131,0.3441,0.344,0.2147,0.0516,0.2084,0.3495,0.2913,0.5106,0.5994,0.4485,0.3357,0.5725,0.1962,0.4299
16.6667,16.6667,16.6667,0,16.6667,16.6667,0,0,0,0,0,0,16.6667,0,0,BCC,1,-11.2177,14.8968,2.1998,0.0556,7.1667,23.8334,0.2932,1656.5033,7.165,129.4819,1.74,51.2313,2,3.92,4.5883,52.3334,6.84,2.1117,15.0667,178.8337,194.5004,152.2003,71.1335,0.2975,0.4767,1.8333,3.6111,0.0396,286.9995,1.4883,6.4023,0.1333,8.083,0.3333,0.51,0.3244,10.9889,1.75,0.4417,5.0556,131.7782,41.4998,33.7,24.2222,0.0508,0.1367,0.3163,0.2104,0.1515,0.2283,0.2927,0.0799,0.2166,0.2887,0.1448,0.0813,0.2329,0.3481,0.2694,0.3934,0.905,0.3195,0.2635,0.4011,0.213,0.3547
13.0435,21.7391,21.7391,0,21.7391,21.7391,0,0,0,0,0,0,0,0,0,BCC+FCC,1,-9.2968,13.2417,2.4916,0.0491,7.5652,24.5217,0.3014,1749.3023,7.4869,127.0916,1.7926,52.5339,1.913,4.1835,4.7213,57.0695,7.3226,2.23,12.8826,123.2607,204.565,164.6694,73.2869,0.3067,0.4526,1.8715,3.2325,0.0408,222.2124,1.3779,4.1942,0.1053,6.8996,0.397,0.2433,0.3076,7.0832,1.4705,0.4435,3.3762,68.034,37.0889,24.605,25.7996,0.0504,0.1325,0.2964,0.1905,0.1531,0.2047,0.2631,0.0639,0.1948,0.3049,0.079,0.0682,0.1721,0.3033,0.2504,0.3894,0.6451,0.2927,0.2195,0.408,0.214,0.3866
18.1818,18.1818,18.1818,0,18.1818,18.1818,0,9.0909,0,0,0,0,0,0,0,BCC+FCC,1,-16.7594,14.6974,1.4973,0.067,6.9091,23.4545,0.2854,1707.3619,6.8673,129.9935,1.7564,50.2513,2,4.1864,4.6536,54.1999,6.73,2.0927,13.4182,109.6363,186.7271,154.0271,65.5363,0.3178,0.4236,2.281,4.0661,0.0516,281.5876,1.9458,7.7289,0.1276,8.8951,0.3636,0.321,0.3064,9.2727,2.0691,0.5025,3.8413,66.8098,55.3058,34.1058,30.033,0.0543,0.1415,0.3675,0.2229,0.1978,0.2323,0.3365,0.0762,0.2285,0.3015,0.1006,0.0713,0.2081,0.3759,0.2905,0.4066,0.725,0.3675,0.2697,0.4959,0.2096,0.416
0,11.1111,11.1111,0,11.1111,11.1111,0,0,0,55.5556,0,0,0,0,0,IM,1,-18.2002,10.8337,1.4046,0.0672,6.4444,34.4445,0.2065,2359.6671,8.4133,134.8022,1.6978,76.6663,1.3333,6.1178,4.5167,64.2556,7.5178,2.4456,9.0667,106.4444,158.2222,174.9889,58.3444,0.351,0.34,1.7037,7.2839,0.0938,433.7036,0.3904,8.9975,0.117,18.0441,0.4444,1.6136,0.2481,3.4593,0.6215,0.1691,2.6,42.2469,59.1358,7.5383,23.1481,0.0553,0.1422,0.2936,0.2147,0.4751,0.1918,0.0607,0.0748,0.2381,0.3536,0.2658,0.0688,0.0666,0.0938,0.0997,0.3111,0.532,0.3989,0.061,0.4468,0.181,0.4888
21.2766,0,21.2766,0,21.2766,21.2766,0,10.6383,4.2553,0,0,0,0,0,0,BCC,1,-16.8164,14.0487,1.4862,0.0698,6.4255,24.8511,0.2665,1779.0422,6.9813,131.3202,1.7557,54.0888,2,4.3436,4.5755,53.6681,6.7683,2.1923,12.9574,87.6595,191.5319,150.8702,74.7766,0.2977,0.4749,2.191,6.0118,0.0561,381.7381,2.3497,8.6556,0.1487,13.7492,0.4255,0.5365,0.2445,10.5115,2.4457,0.5961,4.6745,46.4463,67.7863,37.8959,30.3468,0.042,0.1137,0.3942,0.4694,0.2563,0.3308,0.4983,0.1038,0.5494,0.3262,0.2436,0.0683,0.2511,0.4454,0.3324,0.4756,0.7433,0.4528,0.3362,0.4953,0.1908,0.3221
20,0,20,20,20,20,0,0,0,0,0,0,0,0,0,BCC+FCC,1,-4.5438,13.381,4.7177,0.0562,7.6,24,0.305,1602,7.124,128.918,1.782,51.4124,1.8,3.94,4.616,52,6.108,2.132,14.32,74,178,145.46,71.14,0.2972,0.474,2.48,4.4,0.0517,365.2,1.7696,5.7008,0.1176,9.7722,0.64,0.4,0.2272,9.04,2.5624,0.5056,4.664,36.8,62.4,29.568,26.312,0.0378,0.1048,0.3777,0.2401,0.1899,0.2649,0.324,0.0697,0.2486,0.4157,0.1075,0.0632,0.2067,0.4523,0.2916,0.4013,0.6095,0.4031,0.2496,0.4198,0.162,0.2832
1.9608,19.6078,19.6078,19.6078,19.6078,19.6078,0,0,0,0,0,0,0,0,0,FCC,1,2.128,13.921,11.4652,0.0222,8.6863,26.5294,0.3236,1752.6042,8.2412,125.6541,1.8316,57.1982,1.6274,4.1253,4.7506,57.5234,7.2174,2.282,12.5804,119.5095,203.1368,167.7506,72.5136,0.3115,0.4386,1.5456,1.7301,0.0388,196.5402,0.7712,1.5282,0.0766,3.7558,0.4921,0.2879,0.2544,5.8547,1.4668,0.3592,2.8082,64.3059,35.1327,18.9795,24.1799,0.0512,0.1349,0.2169,0.0966,0.1425,0.1617,0.1272,0.0527,0.0997,0.321,0.0866,0.0574,0.1236,0.262,0.1794,0.2996,0.6257,0.2484,0.1457,0.377,0.2051,0.3898
5.6604,18.8679,18.8679,18.8679,18.8679,18.8679,0,0,0,0,0,0,0,0,0,FCC,1,0.1292,14.4319,192.3148,0.0342,8.4717,26.0188,0.3201,1721.6773,8.0321,126.3152,1.8232,56.058,1.6792,4.0975,4.7328,56.6245,7.0126,2.2366,12.9962,115.5659,198.113,164.413,70.8792,0.3124,0.436,1.7302,2.2428,0.0413,226.5228,0.9788,2.4683,0.0857,4.9049,0.5126,0.3094,0.2582,6.6515,1.7205,0.3799,3.016,64.8557,40.2066,21.6454,25.1178,0.0503,0.1328,0.2529,0.1384,0.1518,0.1852,0.1835,0.0569,0.1432,0.3427,0.0921,0.0596,0.1469,0.3029,0.2067,0.3271,0.6577,0.2807,0.1782,0.3959,0.2011,0.3858
13.7931,17.2414,17.2414,17.2414,17.2414,17.2414,0,0,0,0,0,0,0,0,0,BCC+FCC,1,-3.7357,14.8707,6.5828,0.0491,8,24.8966,0.3124,1653.6915,7.5724,127.7684,1.8048,53.5515,1.7931,4.0366,4.6938,54.6483,6.5624,2.1369,13.9104,106.8967,187.0692,157.076,67.2863,0.3144,0.4303,2.069,3.591,0.0457,300.7724,1.476,4.2597,0.1037,7.8659,0.547,0.3668,0.2629,8.1748,2.1932,0.4308,3.635,65.2439,51.9738,28.1367,26.6695,0.0481,0.1272,0.32,0.2016,0.1689,0.2278,0.2714,0.0641,0.2092,0.3699,0.102,0.0635,0.1872,0.3816,0.2566,0.3621,0.7292,0.3431,0.2344,0.4349,0.1922,0.3762
19.3548,16.129,16.129,16.129,16.129,16.129,0,0,0,0,0,0,0,0,0,BCC+FCC,1,-5.9602,14.8761,4.0114,0.0556,7.6774,24.129,0.3072,1607.1903,7.2581,128.7617,1.7923,51.8372,1.871,3.9948,4.6671,53.2967,6.2545,2.0687,14.5355,100.9675,179.5158,152.0578,64.8289,0.3158,0.4265,2.3517,4.3496,0.048,341.3634,1.7864,5.5771,0.1132,9.6215,0.5619,0.397,0.2632,9.3913,2.449,0.469,4.2071,64.8593,58.3663,32.7961,27.3267,0.0463,0.1228,0.36,0.2349,0.1785,0.2521,0.3197,0.0679,0.244,0.3777,0.1074,0.0655,0.2093,0.4302,0.2855,0.3731,0.7794,0.3811,0.2658,0.4598,0.1858,0.3688
23.0769,15.3846,15.3846,15.3846,15.3846,15.3846,0,0,0,0,0,0,0,0,0,BCC+FCC,1,-7.2589,14.7843,3.21,0.0588,7.4615,23.6154,0.3036,1576.0753,7.0477,129.4268,1.7838,50.6901,1.9231,3.9669,4.6492,52.3923,6.0485,2.0231,14.9538,96.9999,174.4614,148.6999,63.1846,0.3168,0.4238,2.5089,4.8994,0.0501,363.9053,2.0066,6.3429,0.1183,10.9422,0.568,0.413,0.2622,10.071,2.5896,0.4895,4.5278,64.3076,61.8935,35.4154,27.5834,0.045,0.1195,0.3849,0.2544,0.1841,0.2666,0.349,0.07,0.2645,0.3795,0.1103,0.0666,0.2222,0.4613,0.303,0.3763,0.8139,0.405,0.2846,0.4757,0.1814,0.3635
26.4706,14.7059,14.7059,14.7059,14.7059,14.7059,0,0,0,0,0,0,0,0,0,BCC+FCC,1,-8.3104,14.6436,2.7272,0.0612,7.2647,23.1471,0.3004,1547.7076,6.8559,130.0334,1.7762,49.6443,1.9706,3.9415,4.6329,51.5677,5.8606,1.9815,15.3353,93.3825,169.8531,145.6384,61.6854,0.3176,0.4215,2.6298,5.372,0.0517,381.2284,2.2002,6.9548,0.1221,11.9976,0.5709,0.4247,0.2651,10.5969,2.6964,0.5046,4.7768,63.5987,64.5848,37.455,27.6895,0.0438,0.1163,0.4066,0.2706,0.1886,0.2788,0.3742,0.0716,0.2817,0.3791,0.1127,0.0673,0.2329,0.4888,0.3178,0.377,0.846,0.4259,0.3005,0.4897,0.1774,0.3583
0,25,0,0,25,25,0,25,0,0,0,0,0,0,0,FCC,1,-18.8409,11.5256,1.1085,0.0718,7.75,25.75,0.295,1812,7.5325,129.99,1.79,55.3345,2,4.49,4.745,57.925,7.305,2.0925,12.275,132,184,166.625,57.1,0.3513,0.335,1.875,1.875,0.0566,64.5,1.5163,8.08,0.125,3.7338,0,0.18,0.33,6.8625,1.06,0.2975,1.275,69.5,34,25.3625,25.25,0.0543,0.135,0.2939,0.0885,0.2293,0.0442,0.2386,0.0822,0.0809,0,0.0481,0.0716,0.1428,0.1814,0.1673,0.1145,0.5946,0.2146,0.1891,0.4548,0.1551,0.4052
11.1111,22.2222,0,0,22.2222,22.2222,0,22.2222,0,0,0,0,0,0,0,BCC+FCC,1,-22.5212,13.1453,1.0006,0.074,7.2222,24.3333,0.2878,1714.3316,6.9955,131.4543,1.77,52.1842,2.1111,4.3678,4.6933,55.2333,6.6922,1.98,13.5333,118.9999,171.3332,156.9221,53.9999,0.3496,0.3389,2.3704,3.5556,0.0598,173.6308,2.0637,9.1348,0.1378,7.5193,0.1975,0.2563,0.3393,9.6889,1.7393,0.3644,2.3555,73.3332,47.1111,35.4815,25.2,0.0497,0.1235,0.3621,0.1868,0.2324,0.167,0.3253,0.0846,0.189,0.1489,0.0918,0.075,0.1973,0.3193,0.2316,0.2806,0.6943,0.3015,0.2578,0.4816,0.1476,0.379
20,20,0,0,20,20,0,20,0,0,0,0,0,0,0,BCC+FCC,1,-24.4262,13.381,0.8963,0.0745,6.8,23.2,0.2821,1636.2,6.566,132.626,1.754,49.664,2.2,4.27,4.652,53.08,6.202,1.89,14.54,108.6,161.2,149.16,51.52,0.3482,0.342,2.64,4.56,0.0607,281.28,2.3728,9.6272,0.1432,9.7916,0.32,0.352,0.3384,11.304,2.1536,0.424,3.624,74.32,54.56,41.248,24.664,0.0458,0.1136,0.4097,0.2367,0.2329,0.2193,0.3829,0.0855,0.2422,0.1818,0.1125,0.0766,0.2297,0.4038,0.2709,0.3233,0.7769,0.3578,0.3009,0.5002,0.141,0.3573
14.2857,0,14.2857,0,14.2857,0,14.2857,14.2857,14.2857,14.2857,0,0,0,0,0,IM,1,-11.4578,16.1784,3.269,0.0599,5.4286,34.5714,0.188,2315.1405,8.6414,136.3156,1.8229,79.3408,1.7143,5.7014,4.4371,59.6857,7.7214,2.4229,9.8143,133.5713,217.2855,180.9855,81.4713,0.316,0.4286,1.2245,15.2245,0.0641,684.448,3.5306,6.7592,0.2518,38.4781,0.6122,1.7673,0.1147,13.5265,2.6098,0.6767,4.6163,82.653,104.8978,60.208,43.0898,0.0526,0.1359,0.276,0.5422,0.3915,0.3559,0.5763,0.1611,0.6103,0.4082,0.3356,0.0272,0.2813,0.4326,0.3375,0.6257,0.7211,0.5457,0.4094,0.5927,0.1979,0.3827
0,0,0,0,0,0,25,25,0,25,0,0,0,0,25,BCC,1,-2.3375,11.5256,11.9755,0.0598,4.75,36.25,0.1367,2428.75,7.455,146.39,1.6575,81.9868,1.5,6.3725,4.32,56.175,6.3375,2.1175,7.1,130,154.5,166.625,51.925,0.378,0.27,0.75,7.125,0.0257,394.25,1.95,6.93,0.2513,17.0599,0.5,0.8225,0.145,12.425,1.7525,0.6125,1.65,60,87.25,52.375,35.8875,0.04,0.1,0.1746,0.2278,0.2206,0.166,0.2892,0.1852,0.2412,0.3333,0.1563,0.0451,0.222,0.3101,0.3044,0.2758,0.5131,0.6622,0.3701,0.8133,0.125,0.4374
0,18.018,18.018,0,18.018,18.018,18.018,0,0,9.9099,0,0,0,0,0,IM,1,-9.0405,14.7411,3.4948,0.0504,7.5225,30.5495,0.2627,2143.3312,8.607,128.5719,1.8595,67.1198,1.5405,5.0799,4.7054,62.9297,8.2226,2.5142,9.7685,149.9098,231.6664,192.8016,83.9468,0.3102,0.4436,1.5973,6.1975,0.0757,404.6841,0.778,5.6101,0.1339,15.5,0.4967,1.1206,0.2664,4.4539,0.7107,0.3306,3.4575,66.0433,52.132,28.4671,25.3356,0.05,0.1281,0.2305,0.2299,0.3284,0.2164,0.1137,0.0944,0.26,0.3235,0.2496,0.0619,0.0824,0.0938,0.1499,0.3655,0.4947,0.2747,0.1888,0.3725,0.2081,0.3845
0,17.2414,17.2414,0,17.2414,17.2414,17.2414,0,0,13.7931,0,0,0,0,0,IM,1,-10.5452,14.8707,3.0594,0.054,7.4138,31,0.2567,2169.4848,8.6059,129.1898,1.8483,68.2314,1.5172,5.1872,4.6879,63.1139,8.1704,2.5128,9.6621,146.8967,226.2071,191.9485,82.1001,0.3136,0.4348,1.6409,6.5517,0.0787,414.293,0.7457,6.2203,0.1397,16.365,0.4994,1.2203,0.2669,4.3888,0.7341,0.3178,3.4186,66.314,53.6505,27.8289,25.8966,0.0526,0.1347,0.239,0.232,0.3472,0.2167,0.1113,0.0972,0.2617,0.3293,0.2582,0.0632,0.0816,0.0971,0.1468,0.3651,0.5033,0.2978,0.1866,0.3873,0.2079,0.3953
9.0909,18.1818,18.1818,0,18.1818,18.1818,0,0,0,0,0,0,18.1818,0,0,FCC,1,-8.3568,14.6974,3.029,0.048,7.5454,24.8182,0.2988,1722.271,7.5709,128.2371,1.7518,53.4356,1.9091,3.9682,4.6164,54.0272,7.2991,2.2055,14.2909,193.7271,205.818,158.8271,74.9454,0.294,0.4864,1.5868,2.4463,0.037,217.4221,1.0608,5.1742,0.1326,5.3333,0.3306,0.4863,0.3336,9.524,1.2555,0.3888,4.3868,132.9254,29.6529,27.124,20.8794,0.0516,0.1385,0.2612,0.1601,0.1406,0.1873,0.2219,0.0795,0.1631,0.2694,0.1434,0.0817,0.2091,0.2619,0.2255,0.3903,0.831,0.2513,0.2205,0.3564,0.2213,0.3565
0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,FCC,1,6.278,11.5256,3.2665,0.0111,8.5,26.5,0.3176,1779.25,8.2125,125.4825,1.8175,57.58,1.5,4.065,4.6625,56.225,7.3425,2.2325,12.125,135.75,207.25,165.825,70.925,0.3127,0.4375,1.5,1.5,0.0387,216.25,0.6775,1.1588,0.0787,3.6595,0.5,0.2875,0.1688,4.975,1.6612,0.3237,3.125,65.75,38.625,17.325,27.075,0.0628,0.1675,0.2121,0.068,0.147,0.1637,0.0878,0.052,0.0735,0.3333,0.0855,0.0438,0.104,0.2658,0.1734,0.3166,0.5634,0.2546,0.134,0.4171,0.23,0.4404
0,25,25,22.5,25,2.5,0,0,0,0,0,0,0,0,0,FCC,1,5.3615,12.2013,4.0701,0.0107,8.475,26.475,0.317,1788.5,8.2118,125.4023,1.8178,57.4587,1.525,4.0888,4.675,56.66,7.4235,2.2495,12.04,136.125,209,166.99,71.8225,0.3117,0.4402,1.475,1.475,0.0382,207,0.6767,1.079,0.0789,3.5382,0.4988,0.2694,0.1862,4.962,1.5397,0.3328,3.04,65.375,36,17.1705,26.7464,0.0621,0.1652,0.2094,0.067,0.1454,0.1585,0.0877,0.0521,0.0718,0.3275,0.0832,0.0466,0.1031,0.2529,0.1725,0.3134,0.559,0.2455,0.1314,0.4093,0.2301,0.4362
0,25,25,17.5,25,7.5,0,0,0,0,0,0,0,0,0,FCC,1,3.4764,12.7953,6.6509,0.0099,8.425,26.425,0.3159,1807,8.2103,125.2417,1.8182,57.216,1.575,4.1363,4.7,57.53,7.5855,2.2835,11.87,136.875,212.5,169.32,73.6175,0.3096,0.4458,1.425,1.425,0.0371,188.5,0.6752,0.8954,0.0791,3.2955,0.4888,0.2443,0.2175,4.8055,1.2967,0.3457,2.87,64.625,33.25,17.387,25.8199,0.0604,0.1599,0.2037,0.0649,0.1419,0.1474,0.0875,0.0523,0.0681,0.3139,0.0771,0.0513,0.0997,0.2253,0.1696,0.3061,0.5502,0.2263,0.125,0.3931,0.2303,0.4277
0,25,25,12.5,25,12.5,0,0,0,0,0,0,0,0,0,FCC,1,1.5216,12.9664,15.5561,0.0087,8.375,26.375,0.3148,1825.5,8.2088,125.0812,1.8188,56.9734,1.625,4.1837,4.725,58.4,7.7475,2.3175,11.7,137.625,216,171.65,75.4125,0.3075,0.4512,1.375,1.375,0.036,177.25,0.6737,0.6891,0.0794,3.0529,0.4688,0.2153,0.2438,4.475,1.0537,0.3519,2.75,63.875,31.5,17.1375,24.5344,0.0584,0.1537,0.1974,0.0627,0.1382,0.1351,0.0874,0.0526,0.0639,0.2979,0.0689,0.055,0.0941,0.1943,0.1656,0.2975,0.5414,0.2053,0.117,0.376,0.2303,0.4191
20,0,0,0,0,0,20,20,0,20,0,20,0,0,0,BCC,1,-12.381,13.381,2.3135,0.0379,4.6,28.2,0.179,2140.6,6.426,140.016,1.708,62.9294,1.8,5.588,4.362,55.34,6.172,2.058,10.9,105.2,149.6,158.06,53.44,0.3572,0.32,0.88,10.64,0.0372,562.88,2.3832,4.8688,0.1808,25.1989,0.64,1.2856,0.0952,13.112,2.1296,0.5584,5.08,64.24,71.76,48.752,28.104,0.0326,0.08,0.2217,0.4046,0.2333,0.3265,0.4222,0.1335,0.4294,0.4157,0.2642,0.0275,0.2539,0.4098,0.3195,0.6018,0.7071,0.6134,0.3965,0.6797,0.1078,0.2991
15.3846,0,0,0,15.3846,0,7.6923,15.3846,0,15.3846,0,0,30.7692,0,0,BCC,1,-13.8692,14.2324,1.882,0.0516,5.6923,26.6154,0.2267,1833.9982,6.7254,137.6106,1.6554,58.6847,1.9231,4.5138,4.2938,48.4307,6.2685,1.9738,15.2077,218.4613,163.4614,140.8306,60.4538,0.3155,0.43,1.5621,6.7929,0.0589,478.1529,1.9233,5.9654,0.1314,16.2627,0.426,1.3986,0.1236,12.2532,1.6975,0.3778,6.5775,175.0294,61.3491,36.9609,27.0035,0.057,0.1477,0.3034,0.3417,0.2933,0.3331,0.3359,0.1056,0.3675,0.32,0.3739,0.0372,0.2738,0.3585,0.2603,0.4505,0.8958,0.4343,0.3341,0.4937,0.2018,0.3838
21.4286,0,0,0,14.2857,0,7.1429,14.2857,0,14.2857,0,0,28.5714,0,0,BCC+FCC,1,-15.8746,14.221,1.5853,0.0507,5.5,25.6429,0.227,1769.643,6.4379,138.0079,1.6521,56.4203,2,4.4336,4.2929,47.3786,5.9486,1.91,15.8071,203.9285,156.7858,136.4358,58.2214,0.317,0.4257,1.6429,6.8265,0.0549,501.7862,2.1556,5.9364,0.1234,16.0716,0.4286,1.356,0.1157,12.1296,1.9876,0.4329,6.7071,172.9081,63.6429,37.4603,27.3072,0.0544,0.1414,0.3278,0.3681,0.2823,0.3575,0.3746,0.1022,0.3958,0.3273,0.3725,0.0359,0.2813,0.4125,0.2858,0.4394,0.9598,0.4625,0.352,0.513,0.1943,0.3753
26.6667,0,0,0,13.3333,0,6.6667,13.3333,0,13.3333,0,0,26.6667,0,0,BCC+FCC,1,-17.2398,14.0626,1.398,0.0497,5.3333,24.8,0.2273,1713.8663,6.1887,138.352,1.6493,54.4577,2.0667,4.364,4.292,46.4667,5.6713,1.8547,16.3267,191.3335,151.0001,132.6267,56.2867,0.3183,0.422,1.6889,7.04,0.0514,520.3914,2.3109,5.8619,0.1163,16.4113,0.4978,1.312,0.1088,11.9289,2.1877,0.4704,6.7449,169.7779,64.8001,37.5023,27.2925,0.052,0.1355,0.3469,0.3891,0.2725,0.3769,0.4055,0.0991,0.4185,0.329,0.3705,0.0347,0.2867,0.4563,0.3055,0.4279,1.0185,0.4856,0.366,0.5285,0.1876,0.3672
