Pm.1,ρ,α,ad-e/n,δ-e/n,δ-Ec,,Pm.2,ΔS,ad-e/n.1,ad-HD,ad-G,δ-χ,δ-EWF,δ-HD,δ-G,,Pm.3,e/a,EWF,ad-e/n.2,δ-e/n.1,δ-ρ,δ-Ec.1,δ-G.1,δ-υ,,Pm.4,ΔS.1,EWF.1,ad-e/n.3,δ-VEC,δ-EWF.1,δ-G.2,δ-G/B,,Pm.5,Ω,e/a.1,EWF.2,G,ad-e/n.4,ad-G.1,δ-e/n.2,δ-ρ.1,
1,7.6725,15.235,0.0512,0.1881,0.1232,BCC+FCC,1,12.6995,0.0512,37.535,23.6365,0.0712,0.0705,0.8518,0.4227,BCC+FCC,1,1.85,4.806,0.0512,0.1881,0.3021,0.1232,0.4227,0.1326,BCC+FCC,1,12.6995,4.806,0.0512,0.3358,0.0705,0.4227,0.2947,BCC+FCC,1,2.0245,1.85,4.806,60.415,0.0512,23.6365,0.1881,0.3021,BCC+FCC
1,7.4405,14.62,0.057,0.208,0.1121,BCC+FCC,1,13.1634,0.057,63.46,25.3375,0.0786,0.0735,0.8636,0.4622,BCC+FCC,1,2,4.825,0.057,0.208,0.3214,0.1121,0.4622,0.1519,BCC+FCC,1,13.1634,4.825,0.057,0.3568,0.0735,0.4622,0.3612,BCC+FCC,1,1.2933,2,4.825,58.525,0.057,25.3375,0.208,0.3214,BCC+FCC
1,7.477,13.97,0.0519,0.1869,0.0994,BCC+FCC,1,13.1587,0.0519,88.865,27.93,0.0736,0.0693,0.7578,0.5087,BCC+FCC,1,1.95,4.8035,0.0519,0.1869,0.3035,0.0994,0.5087,0.2001,BCC+FCC,1,13.1587,4.8035,0.0519,0.3386,0.0693,0.5087,0.4764,BCC+FCC,1,1.6652,1.95,4.8035,60.025,0.0519,27.93,0.1869,0.3035,BCC+FCC
1,7.5595,14.35,0.0487,0.1804,0.0994,BCC+FCC,1,12.6995,0.0487,95.04,25.076,0.0716,0.0679,0.7376,0.4989,BCC+FCC,1,2,4.8285,0.0487,0.1804,0.3026,0.0994,0.4989,0.1794,BCC+FCC,1,12.6995,4.8285,0.0487,0.3298,0.0679,0.4989,0.468,BCC+FCC,1,1.5936,2,4.8285,56.32,0.0487,25.076,0.1804,0.3026,BCC+FCC
1,7.763,13.74,0.0508,0.1845,0.1284,BCC+FCC,1,13.3763,0.0508,82.45,19.57,0.0675,0.0709,0.6678,0.4111,BCC+FCC,1,1.95,4.8005,0.0508,0.1845,0.253,0.1284,0.4111,0.1456,BCC+FCC,1,13.3763,4.8005,0.0508,0.3096,0.0709,0.4111,0.3891,BCC+FCC,1,2.2377,1.95,4.8005,55.8,0.0508,19.57,0.1845,0.253,BCC+FCC
1,7.8745,14.04,0.0483,0.1757,0.1245,BCC+FCC,1,13.3763,0.0483,87.52,22.5525,0.0645,0.0603,0.7274,0.4861,BCC+FCC,1,1.7,4.7455,0.0483,0.1757,0.2416,0.1245,0.4861,0.1889,BCC+FCC,1,13.3763,4.7455,0.0483,0.3036,0.0603,0.4861,0.475,BCC+FCC,1,7.834,1.7,4.7455,56.875,0.0483,22.5525,0.1757,0.2416,BCC+FCC
1,7.429,13.55,0.0559,0.1924,0.1224,BCC+FCC,1,13.6225,0.0559,65.98,26.48,0.0732,0.0756,0.761,0.4368,BCC+FCC,1,1.95,4.782,0.0559,0.1924,0.2954,0.1224,0.4368,0.1848,BCC+FCC,1,13.6225,4.782,0.0559,0.3487,0.0756,0.4368,0.3863,BCC+FCC,1,1.7966,1.95,4.782,66.11,0.0559,26.48,0.1924,0.2954,BCC+FCC
1,7.3,12.81,0.0508,0.1804,0.1088,BCC+FCC,1,12.8287,0.0508,84.12,32.5,0.0705,0.0666,0.6885,0.5241,BCC+FCC,1,1.8,4.7045,0.0508,0.1804,0.2897,0.1088,0.5241,0.2479,BCC+FCC,1,12.8287,4.7045,0.0508,0.3391,0.0666,0.5241,0.5069,BCC+FCC,1,2.2737,1.8,4.7045,66.05,0.0508,32.5,0.1804,0.2897,BCC+FCC
1,7.416,15.125,0.0476,0.1723,0.1187,BCC+FCC,1,12.3408,0.0476,95.45,21.019,0.069,0.0715,0.7486,0.4573,BCC+FCC,1,2.1,4.816,0.0476,0.1723,0.3308,0.1187,0.4573,0.1498,BCC+FCC,1,12.3408,4.816,0.0476,0.3502,0.0715,0.4573,0.4028,BCC+FCC,1,1.5592,2.1,4.816,53.385,0.0476,21.019,0.1723,0.3308,BCC+FCC
1,7.333,15.11,0.0515,0.1836,0.1285,BCC+FCC,1,13.1634,0.0515,95.675,18.996,0.0701,0.0677,0.7533,0.496,BCC+FCC,1,1.95,4.7335,0.0515,0.1836,0.3316,0.1285,0.496,0.1671,BCC+FCC,1,13.1634,4.7335,0.0515,0.3653,0.0677,0.496,0.4553,BCC+FCC,1,2.2862,1.95,4.7335,51.36,0.0515,18.996,0.1836,0.3316,BCC+FCC
1,8.134,15.395,0.0495,0.1641,0.1395,BCC+FCC,1,12.9458,0.0495,121.34,23.115,0.0803,0.072,1.1855,0.3812,BCC+FCC,1,1.5,4.644,0.0495,0.1641,0.1774,0.1395,0.3812,0.1864,BCC+FCC,1,12.9458,4.644,0.0495,0.2632,0.072,0.3812,0.3392,BCC+FCC,1,16.5232,1.5,4.644,67.915,0.0495,23.115,0.1641,0.1774,BCC+FCC
1,8.1105,13.965,0.0475,0.1613,0.1312,BCC+FCC,1,13.4813,0.0475,99.88,22.426,0.0761,0.0758,1.0851,0.3574,BCC+FCC,1,1.65,4.7565,0.0475,0.1613,0.1782,0.1312,0.3574,0.2,BCC+FCC,1,13.4813,4.7565,0.0475,0.2592,0.0758,0.3574,0.3448,BCC+FCC,1,9.3883,1.65,4.7565,74.78,0.0475,22.426,0.1613,0.1782,BCC+FCC
1,7.819,15.4,0.0518,0.1725,0.146,BCC+FCC,1,13.7759,0.0518,121.44,22.95,0.0834,0.0809,1.1906,0.3741,BCC+FCC,1,1.7,4.6755,0.0518,0.1725,0.2366,0.146,0.3741,0.1822,BCC+FCC,1,13.7759,4.6755,0.0518,0.3028,0.0809,0.3741,0.3174,BCC+FCC,1,5.3127,1.7,4.6755,70.6,0.0518,22.95,0.1725,0.2366,BCC+FCC
1,7.6985,14.055,0.0484,0.17,0.1286,BCC+FCC,1,13.9934,0.0484,120.68,29.298,0.0769,0.0712,0.8668,0.4765,BCC+FCC,1,1.7,4.6755,0.0484,0.17,0.2373,0.1286,0.4765,0.2457,BCC+FCC,1,13.9934,4.6755,0.0484,0.3022,0.0712,0.4765,0.4727,BCC+FCC,1,5.5832,1.7,4.6755,66.88,0.0484,29.298,0.17,0.2373,BCC+FCC
1,7.764,13.32,0.0461,0.1609,0.1064,BCC+FCC,1,13.0175,0.0461,104.66,29.74,0.0722,0.0704,0.7867,0.4679,BCC+FCC,1,1.8,4.7705,0.0461,0.1609,0.2371,0.1064,0.4679,0.2432,BCC+FCC,1,13.0175,4.7705,0.0461,0.2885,0.0704,0.4679,0.4837,BCC+FCC,1,2.9441,1.8,4.7705,68.59,0.0461,29.74,0.1609,0.2371,BCC+FCC
1,7.681,13.305,0.049,0.1722,0.112,BCC+FCC,1,12.8287,0.049,104.86,31.568,0.072,0.0638,0.7906,0.5083,BCC+FCC,1,1.65,4.688,0.049,0.1722,0.2379,0.112,0.5083,0.2561,BCC+FCC,1,12.8287,4.688,0.049,0.305,0.0638,0.5083,0.5083,BCC+FCC,1,6.3365,1.65,4.688,66.565,0.049,31.568,0.1722,0.2379,BCC+FCC
1,7.6565,15.56,0.0484,0.1679,0.1388,BCC+FCC,1,13.9813,0.0484,111.175,24.2445,0.0793,0.0811,1.1072,0.4035,BCC+FCC,1,1.9,4.752,0.0484,0.1679,0.2837,0.1388,0.4035,0.178,BCC+FCC,1,13.9813,4.752,0.0484,0.3227,0.0811,0.4035,0.3476,BCC+FCC,1,2.6148,1.9,4.752,65.905,0.0484,24.2445,0.1679,0.2837,BCC+FCC
1,7.573,15.91,0.0537,0.1842,0.13,BCC+FCC,1,13.6225,0.0537,118.94,23.38,0.0787,0.0649,1.0655,0.4794,BCC+FCC,1,1.65,4.612,0.0537,0.1842,0.2847,0.13,0.4794,0.2,BCC+FCC,1,13.6225,4.612,0.0537,0.3441,0.0649,0.4794,0.4253,BCC+FCC,1,9.7791,1.65,4.612,58.15,0.0537,23.38,0.1842,0.2847,BCC+FCC
1,7.4795,14.705,0.0506,0.1752,0.1331,BCC+FCC,1,14.4284,0.0506,115.94,27.441,0.08,0.0793,1.0093,0.4418,BCC+FCC,1,1.85,4.7045,0.0506,0.1752,0.2848,0.1331,0.4418,0.2185,BCC+FCC,1,14.4284,4.7045,0.0506,0.3337,0.0793,0.4418,0.4014,BCC+FCC,1,2.6785,1.85,4.7045,68.69,0.0506,27.441,0.1752,0.2848,BCC+FCC
1,7.7275,15.87,0.048,0.1724,0.1263,BCC+FCC,1,13.3763,0.048,102.4,19.9875,0.0713,0.0647,1.0045,0.4602,BCC+FCC,1,1.7,4.6895,0.048,0.1724,0.2831,0.1263,0.4602,0.1729,BCC+FCC,1,13.3763,4.6895,0.048,0.3275,0.0647,0.4602,0.4136,BCC+FCC,1,7.2499,1.7,4.6895,54.705,0.048,19.9875,0.1724,0.2831,BCC+FCC
1,7.471,14.585,0.0475,0.1666,0.1303,BCC+FCC,1,13.8809,0.0475,122.48,28.475,0.0789,0.0788,0.8899,0.4683,BCC+FCC,1,1.9,4.7145,0.0475,0.1666,0.2844,0.1303,0.4683,0.2311,BCC+FCC,1,13.8809,4.7145,0.0475,0.3234,0.0788,0.4683,0.4522,BCC+FCC,1,2.2929,1.9,4.7145,66.205,0.0475,28.475,0.1666,0.2844,BCC+FCC
1,7.411,15.705,0.0499,0.1755,0.1281,BCC+FCC,1,13.9646,0.0499,102.1,24.952,0.0755,0.0756,1.0012,0.4649,BCC+FCC,1,1.95,4.746,0.0499,0.1755,0.3268,0.1281,0.4649,0.1787,BCC+FCC,1,13.9646,4.746,0.0499,0.3568,0.0756,0.4649,0.3974,BCC+FCC,1,2.3356,1.95,4.746,59.185,0.0499,24.952,0.1755,0.3268,BCC+FCC
1,8.054,15.3,0.0479,0.1801,0.1412,BCC+FCC,1,12.3696,0.0479,124.88,17.334,0.0771,0.0613,0.9142,0.4527,BCC+FCC,1,1.55,4.6505,0.0479,0.1801,0.203,0.1412,0.4527,0.1892,BCC+FCC,1,12.3696,4.6505,0.0479,0.2773,0.0613,0.4527,0.4767,BCC+FCC,1,50.1737,1.55,4.6505,52.915,0.0479,17.334,0.1801,0.203,BCC+FCC
1,7.3635,12.885,0.0476,0.1925,0.0822,BCC+FCC,1,13.0463,0.0476,47.47,21.605,0.0729,0.0743,0.5867,0.3716,BCC+FCC,1,2,4.7135,0.0476,0.1925,0.2724,0.0822,0.3716,0.1642,BCC+FCC,1,13.0463,4.7135,0.0476,0.3156,0.0743,0.3716,0.3003,BCC+FCC,1,1.5177,2,4.7135,72.29,0.0476,21.605,0.1925,0.2724,BCC+FCC
1,7.4595,13.085,0.0491,0.1936,0.0822,BCC+FCC,1,13.8401,0.0491,60.86,25.106,0.074,0.0738,0.6779,0.4144,BCC+FCC,1,2,4.7635,0.0491,0.1936,0.2749,0.0822,0.4144,0.1801,BCC+FCC,1,13.8401,4.7635,0.0491,0.3157,0.0738,0.4144,0.3628,BCC+FCC,1,1.5392,2,4.7635,68.18,0.0491,25.106,0.1936,0.2749,BCC+FCC
1,7.408,13.01,0.0477,0.1909,0.0821,BCC+FCC,1,13.9934,0.0477,61.74,25.0465,0.0729,0.0728,0.6511,0.4142,BCC+FCC,1,2,4.731,0.0477,0.1909,0.2736,0.0821,0.4142,0.1814,BCC+FCC,1,13.9934,4.731,0.0477,0.3128,0.0728,0.4142,0.3628,BCC+FCC,1,1.6208,2,4.731,68.095,0.0477,25.0465,0.1909,0.2736,BCC+FCC
1,7.322,12.655,0.0489,0.1924,0.0826,BCC+FCC,1,14.3234,0.0489,60.74,26.142,0.0735,0.0711,0.6385,0.4281,BCC+FCC,1,1.95,4.6985,0.0489,0.1924,0.2728,0.0826,0.4281,0.199,BCC+FCC,1,14.3234,4.6985,0.0489,0.3161,0.0711,0.4281,0.3835,BCC+FCC,1,1.7268,1.95,4.6985,69.66,0.0489,26.142,0.1924,0.2728,BCC+FCC
1,7.191,12.095,0.0473,0.1843,0.0828,BCC+FCC,1,13.6346,0.0473,72.65,31.715,0.072,0.0621,0.5995,0.5136,BCC+FCC,1,1.85,4.6435,0.0473,0.1843,0.2711,0.0828,0.5136,0.244,BCC+FCC,1,13.6346,4.6435,0.0473,0.3064,0.0621,0.5136,0.4974,BCC+FCC,1,1.8686,1.85,4.6435,66.455,0.0473,31.715,0.1843,0.2711,BCC+FCC
1,7.1355,13.78,0.0482,0.194,0.0944,BCC+FCC,1,13.4459,0.0482,58.56,24.6195,0.0741,0.075,0.6686,0.4099,BCC+FCC,1,2.1,4.695,0.0482,0.194,0.3148,0.0944,0.4099,0.1547,BCC+FCC,1,13.4459,4.695,0.0482,0.3435,0.075,0.4099,0.3083,BCC+FCC,1,1.3549,2.1,4.695,65.885,0.0482,24.6195,0.194,0.3148,BCC+FCC
1,7.101,13.5,0.051,0.1989,0.0949,BCC+FCC,1,13.9934,0.051,55.915,25.7745,0.0759,0.075,0.6803,0.4273,BCC+FCC,1,2.05,4.695,0.051,0.1989,0.3155,0.0949,0.4273,0.1732,BCC+FCC,1,13.9934,4.695,0.051,0.3503,0.075,0.4273,0.3371,BCC+FCC,1,1.406,2.05,4.695,67.535,0.051,25.7745,0.1989,0.3155,BCC+FCC
1,7.2525,13.095,0.0511,0.189,0.0909,BCC+FCC,1,13.6225,0.0511,48.7,25.128,0.074,0.0749,0.6983,0.4083,BCC+FCC,1,1.95,4.736,0.0511,0.189,0.3009,0.0909,0.4083,0.1949,BCC+FCC,1,13.6225,4.736,0.0511,0.3435,0.0749,0.4083,0.3437,BCC+FCC,1,1.6206,1.95,4.736,73.83,0.0511,25.128,0.189,0.3009,BCC+FCC
1,7.0805,13.73,0.046,0.1875,0.0938,BCC+FCC,1,13.6225,0.046,64.7,25.388,0.0722,0.0706,0.645,0.4271,BCC+FCC,1,2.1,4.655,0.046,0.1875,0.3127,0.0938,0.4271,0.1634,BCC+FCC,1,13.6225,4.655,0.046,0.3358,0.0706,0.4271,0.3382,BCC+FCC,1,1.4649,2.1,4.655,63.66,0.046,25.388,0.1875,0.3127,BCC+FCC
1,7.3865,13.55,0.051,0.1869,0.0914,BCC+FCC,1,13.3046,0.051,57.05,25.937,0.0739,0.0749,0.7539,0.4201,BCC+FCC,1,2,4.7935,0.051,0.1869,0.3023,0.0914,0.4201,0.1875,BCC+FCC,1,13.3046,4.7935,0.051,0.3389,0.0749,0.4201,0.36,BCC+FCC,1,1.5048,2,4.7935,70.21,0.051,25.937,0.1869,0.3023,BCC+FCC
1,7.059,13.925,0.0564,0.2156,0.0985,BCC+FCC,1,14.1058,0.0564,77.3,26.4475,0.0811,0.0754,0.7378,0.493,BCC+FCC,1,2.1,4.729,0.0564,0.2156,0.3348,0.0985,0.493,0.1664,BCC+FCC,1,14.1058,4.729,0.0564,0.3653,0.0754,0.493,0.4081,BCC+FCC,1,1.149,2.1,4.729,56.725,0.0564,26.4475,0.2156,0.3348,BCC+FCC
1,7.2935,13.245,0.0502,0.1846,0.0907,BCC+FCC,1,13.9646,0.0502,74.075,29.4555,0.0734,0.0719,0.7245,0.4742,BCC+FCC,1,1.95,4.746,0.0502,0.1846,0.3017,0.0907,0.4742,0.2169,BCC+FCC,1,13.9646,4.746,0.0502,0.3376,0.0719,0.4742,0.4355,BCC+FCC,1,1.6862,1.95,4.746,67.495,0.0502,29.4555,0.1846,0.3017,BCC+FCC
1,7.07,12.46,0.0465,0.1768,0.0889,BCC+FCC,1,13.7759,0.0465,71.9,32.196,0.0706,0.065,0.6693,0.4929,BCC+FCC,1,1.85,4.6485,0.0465,0.1768,0.2973,0.0889,0.4929,0.2483,BCC+FCC,1,13.7759,4.6485,0.0465,0.3302,0.065,0.4929,0.4544,BCC+FCC,1,1.9336,1.85,4.6485,70.54,0.0465,32.196,0.1768,0.2973,BCC+FCC
1,7.19,13.75,0.0512,0.1956,0.0948,BCC+FCC,1,14.2397,0.0512,81.015,27.3995,0.0759,0.0722,0.6985,0.4974,BCC+FCC,1,2.05,4.73,0.0512,0.1956,0.318,0.0948,0.4974,0.1878,BCC+FCC,1,14.2397,4.73,0.0512,0.3449,0.0722,0.4974,0.4449,BCC+FCC,1,1.4134,2.05,4.73,59.145,0.0512,27.3995,0.1956,0.318,BCC+FCC
1,7.0355,13.525,0.046,0.1816,0.0936,BCC+FCC,1,13.4459,0.046,72.12,27.119,0.0715,0.0643,0.6073,0.4961,BCC+FCC,1,2.05,4.6325,0.046,0.1816,0.3124,0.0936,0.4961,0.1929,BCC+FCC,1,13.4459,4.6325,0.046,0.328,0.0643,0.4961,0.447,BCC+FCC,1,1.5449,2.05,4.6325,58.89,0.046,27.119,0.1816,0.3124,BCC+FCC
1,7.032,12.205,0.0454,0.1746,0.0885,BCC+FCC,1,12.8287,0.0454,77.08,34.72,0.0701,0.0628,0.665,0.5219,BCC+FCC,1,1.8,4.641,0.0454,0.1746,0.2974,0.0885,0.5219,0.2663,BCC+FCC,1,12.8287,4.641,0.0454,0.3275,0.0628,0.5219,0.4905,BCC+FCC,1,1.8547,1.8,4.641,70.05,0.0454,34.72,0.1746,0.2974,BCC+FCC
1,7.3205,14.23,0.0499,0.1922,0.0945,BCC+FCC,1,13.1634,0.0499,90.45,23.6605,0.0751,0.0713,0.6811,0.4918,BCC+FCC,1,2.1,4.78,0.0499,0.1922,0.3192,0.0945,0.4918,0.1627,BCC+FCC,1,13.1634,4.78,0.0499,0.3389,0.0713,0.4918,0.4461,BCC+FCC,1,1.2545,2.1,4.78,53.385,0.0499,23.6605,0.1922,0.3192,BCC+FCC
1,6.963,14.07,0.0469,0.1831,0.0999,BCC+FCC,1,13.0871,0.0469,50.795,23.881,0.0719,0.0749,0.6655,0.3985,BCC+FCC,1,2.1,4.6675,0.0469,0.1831,0.3371,0.0999,0.3985,0.1517,BCC+FCC,1,13.0871,4.6675,0.0469,0.362,0.0749,0.3985,0.2761,BCC+FCC,1,1.4488,2.1,4.6675,69.885,0.0469,23.881,0.1831,0.3371,BCC+FCC
1,6.942,13.61,0.0522,0.1935,0.1004,BCC+FCC,1,13.8809,0.0522,49.95,27.701,0.0755,0.0756,0.739,0.4438,BCC+FCC,1,2,4.6925,0.0522,0.1935,0.3398,0.1004,0.4438,0.1953,BCC+FCC,1,13.8809,4.6925,0.0522,0.375,0.0756,0.4438,0.3493,BCC+FCC,1,1.4797,2,4.6925,71.13,0.0522,27.701,0.1935,0.3398,BCC+FCC
1,6.873,14.395,0.0514,0.1998,0.1051,BCC+FCC,1,13.9646,0.0514,66.74,26.557,0.0768,0.0755,0.7379,0.4567,BCC+FCC,1,2.15,4.6765,0.0514,0.1998,0.3541,0.1051,0.4567,0.159,BCC+FCC,1,13.9646,4.6765,0.0514,0.376,0.0755,0.4567,0.3389,BCC+FCC,1,1.244,2.15,4.6765,61.13,0.0514,26.557,0.1998,0.3541,BCC+FCC
1,6.9215,13.84,0.0474,0.1813,0.0993,BCC+FCC,1,14.2109,0.0474,64.54,27.674,0.072,0.0712,0.709,0.4536,BCC+FCC,1,2.05,4.6525,0.0474,0.1813,0.337,0.0993,0.4536,0.1903,BCC+FCC,1,14.2109,4.6525,0.0474,0.3602,0.0712,0.4536,0.363,BCC+FCC,1,1.6337,2.05,4.6525,67.255,0.0474,27.674,0.1813,0.337,BCC+FCC
1,6.966,13.965,0.0474,0.1795,0.0995,BCC+FCC,1,14.2109,0.0474,76.25,28.85,0.072,0.0704,0.7102,0.492,BCC+FCC,1,2.05,4.67,0.0474,0.1795,0.3386,0.0995,0.492,0.2012,BCC+FCC,1,14.2109,4.67,0.0474,0.3574,0.0704,0.492,0.4213,BCC+FCC,1,1.6215,2.05,4.67,63.06,0.0474,28.85,0.1795,0.3386,BCC+FCC
1,7.179,14.825,0.045,0.1735,0.1004,BCC+FCC,1,12.9458,0.045,89.055,23.3435,0.0706,0.0713,0.6778,0.4823,BCC+FCC,1,2.15,4.745,0.045,0.1735,0.3411,0.1004,0.4823,0.1631,BCC+FCC,1,12.9458,4.745,0.045,0.3482,0.0713,0.4823,0.4291,BCC+FCC,1,1.3877,2.15,4.745,53.595,0.045,23.3435,0.1735,0.3411,BCC+FCC
1,6.9725,13.835,0.048,0.1777,0.0993,BCC+FCC,1,12.8046,0.048,88.95,29.5575,0.0725,0.0675,0.6734,0.5617,BCC+FCC,1,2,4.68,0.048,0.1777,0.3403,0.0993,0.5617,0.2227,BCC+FCC,1,12.8046,4.68,0.048,0.3547,0.0675,0.5617,0.5215,BCC+FCC,1,1.4772,2,4.68,58.375,0.048,29.5575,0.1777,0.3403,BCC+FCC
1,6.745,14.81,0.0495,0.1866,0.1085,BCC+FCC,1,14.0696,0.0495,73.72,27.845,0.0744,0.0743,0.7779,0.4862,BCC+FCC,1,2.15,4.6665,0.0495,0.1866,0.3761,0.1085,0.4862,0.1765,BCC+FCC,1,14.0696,4.6665,0.0495,0.39,0.0743,0.4862,0.3733,BCC+FCC,1,1.3773,2.15,4.6665,60.935,0.0495,27.845,0.1866,0.3761,BCC+FCC
1,6.927,15.365,0.0509,0.1882,0.1102,BCC+FCC,1,13.1708,0.0509,87.08,25.142,0.0756,0.0766,0.8071,0.4878,BCC+FCC,1,2.2,4.749,0.0509,0.1882,0.3802,0.1102,0.4878,0.158,BCC+FCC,1,13.1708,4.749,0.0509,0.3898,0.0766,0.4878,0.3847,BCC+FCC,1,1.179,2.2,4.749,55.26,0.0509,25.142,0.1882,0.3802,BCC+FCC
1,6.786,14.96,0.0487,0.1815,0.1083,BCC+FCC,1,13.3763,0.0487,88.8,25.77,0.0737,0.0716,0.7303,0.5276,BCC+FCC,1,2.15,4.6765,0.0487,0.1815,0.3774,0.1083,0.5276,0.183,BCC+FCC,1,13.3763,4.6765,0.0487,0.3832,0.0716,0.5276,0.449,BCC+FCC,1,1.3259,2.15,4.6765,54.6,0.0487,25.77,0.1815,0.3774,BCC+FCC
2,8.366,13.21,0.0378,0.1764,0.1654,FCC,2,11.7524,0.0378,84.2,23.32,0.0527,0.0601,0.6075,0.3892,FCC,2,1.95,4.9065,0.0378,0.1764,0.1645,0.1654,0.3892,0.1681,FCC,2,11.7524,4.9065,0.0378,0.2125,0.0601,0.3892,0.4194,FCC,2,2.4375,1.95,4.9065,62.67,0.0378,23.32,0.1764,0.1645,FCC
1,7.5465,11.755,0.0447,0.1718,0.1062,BCC+FCC,1,13.8809,0.0447,47.9,22.07,0.0631,0.0688,0.4654,0.3604,BCC+FCC,1,1.95,4.6465,0.0447,0.1718,0.1984,0.1062,0.3604,0.1761,BCC+FCC,1,13.8809,4.6465,0.0447,0.2667,0.0688,0.3604,0.365,BCC+FCC,1,2.5515,1.95,4.6465,67.9,0.0447,22.07,0.1718,0.1984,BCC+FCC
3,7.941,12.76,0.0267,0.1209,0.0725,FCC,3,12.152,0.0267,57.03,21.354,0.0476,0.064,0.4608,0.3457,FCC,3,2,4.7265,0.0267,0.1209,0.1759,0.0725,0.3457,0.1719,FCC,3,12.152,4.7265,0.0267,0.2062,0.064,0.3457,0.3684,FCC,3,3.6846,2,4.7265,66.88,0.0267,21.354,0.1209,0.1759,FCC
1,7.31,11.935,0.0484,0.1801,0.1137,BCC+FCC,1,14.6747,0.0484,56.6,24.914,0.0678,0.0711,0.5688,0.3937,BCC+FCC,1,1.9,4.653,0.0484,0.1801,0.2473,0.1137,0.3937,0.2004,BCC+FCC,1,14.6747,4.653,0.0484,0.3093,0.0711,0.3937,0.3706,BCC+FCC,1,2.3019,1.9,4.653,72.305,0.0484,24.914,0.1801,0.2473,BCC+FCC
1,7.5645,13.025,0.0457,0.1752,0.1098,BCC+FCC,1,13.8809,0.0457,63.525,21.953,0.0656,0.0756,0.5978,0.3613,BCC+FCC,1,2.05,4.743,0.0457,0.1752,0.2499,0.1098,0.3613,0.1516,BCC+FCC,1,13.8809,4.743,0.0457,0.2995,0.0756,0.3613,0.3261,BCC+FCC,1,1.9546,2.05,4.743,65.47,0.0457,21.953,0.1752,0.2499,BCC+FCC
1,7.2875,12.345,0.0478,0.1797,0.1196,BCC+FCC,1,14.4284,0.0478,55.085,23.325,0.0666,0.0708,0.5293,0.3928,BCC+FCC,1,2,4.6355,0.0478,0.1797,0.2509,0.1196,0.3928,0.1735,BCC+FCC,1,14.4284,4.6355,0.0478,0.3062,0.0708,0.3928,0.3681,BCC+FCC,1,2.133,2,4.6355,65.285,0.0478,23.325,0.1797,0.2509,BCC+FCC
1,7.532,12.565,0.0452,0.1696,0.1024,BCC+FCC,1,14.4284,0.0452,63.45,24.232,0.0657,0.0721,0.6005,0.3895,BCC+FCC,1,1.95,4.7205,0.0452,0.1696,0.2446,0.1024,0.3895,0.1911,BCC+FCC,1,14.4284,4.7205,0.0452,0.2954,0.0721,0.3895,0.3741,BCC+FCC,1,2.3369,1.95,4.7205,70.265,0.0452,24.232,0.1696,0.2446,BCC+FCC
1,7.2035,11.81,0.0429,0.1622,0.1141,BCC+FCC,1,13.8809,0.0429,52.15,26.0255,0.063,0.06,0.5032,0.4157,BCC+FCC,1,1.9,4.5805,0.0429,0.1622,0.2414,0.1141,0.4157,0.2102,BCC+FCC,1,13.8809,4.5805,0.0429,0.2859,0.06,0.4157,0.3989,BCC+FCC,1,2.5922,1.9,4.5805,69.995,0.0429,26.0255,0.1622,0.2414,BCC+FCC
1,7.578,12.845,0.05,0.1817,0.1106,BCC+FCC,1,13.9934,0.05,69.4,24.055,0.0686,0.0751,0.6273,0.4023,BCC+FCC,1,2,4.768,0.05,0.1817,0.2522,0.1106,0.4023,0.1747,BCC+FCC,1,13.9934,4.768,0.05,0.3076,0.0751,0.4023,0.3859,BCC+FCC,1,1.8965,2,4.768,65.065,0.05,24.055,0.1817,0.2522,BCC+FCC
1,7.492,12.49,0.0509,0.1836,0.112,BCC+FCC,1,14.3234,0.0509,68.15,25.62,0.0695,0.0742,0.6151,0.4215,BCC+FCC,1,1.95,4.7355,0.0509,0.1836,0.252,0.112,0.4215,0.1941,BCC+FCC,1,14.3234,4.7355,0.0509,0.3113,0.0742,0.4215,0.4124,BCC+FCC,1,2.0091,1.95,4.7355,66.63,0.0509,25.62,0.1836,0.252,BCC+FCC
1,7.6795,12.84,0.0487,0.1744,0.102,BCC+FCC,1,13.4459,0.0487,76.2,26.18,0.0681,0.0718,0.6516,0.4301,BCC+FCC,1,1.95,4.803,0.0487,0.1744,0.2477,0.102,0.4301,0.1976,BCC+FCC,1,13.4459,4.803,0.0487,0.2996,0.0718,0.4301,0.4312,BCC+FCC,1,1.982,1.95,4.803,66.24,0.0487,26.18,0.1744,0.2477,BCC+FCC
1,7.265,11.73,0.0458,0.1705,0.1146,BCC+FCC,1,13.7759,0.0458,64.68,29.2385,0.0661,0.0648,0.5393,0.47,BCC+FCC,1,1.85,4.6305,0.0458,0.1705,0.2469,0.1146,0.47,0.2332,BCC+FCC,1,13.7759,4.6305,0.0458,0.2965,0.0648,0.47,0.4724,BCC+FCC,1,2.3626,1.85,4.6305,67.535,0.0458,29.2385,0.1705,0.2469,BCC+FCC
1,7.4525,12.08,0.0468,0.1692,0.1038,BCC+FCC,1,13.5938,0.0468,73.765,29.7595,0.067,0.0671,0.5713,0.4782,BCC+FCC,1,1.85,4.698,0.0468,0.1692,0.2459,0.1038,0.4782,0.2362,BCC+FCC,1,13.5938,4.698,0.0468,0.2954,0.0671,0.4782,0.4916,BCC+FCC,1,2.3183,1.85,4.698,67.145,0.0468,29.7595,0.1692,0.2459,BCC+FCC
