Pm.1,ρ,α,ad-e/n,δ-e/n,δ-Ec,,Pm.2,ΔS,ad-e/n.1,ad-HD,ad-G,δ-χ,δ-EWF,δ-HD,δ-G,,Pm.3,e/a,EWF,ad-e/n.2,δ-e/n.1,δ-ρ,δ-Ec.1,δ-G.1,δ-υ,,Pm.4,ΔS.1,EWF.1,ad-e/n.3,δ-VEC,δ-EWF.1,δ-G.2,δ-G/B,,Pm.5,Ω,e/a.1,EWF.2,G,ad-e/n.4,ad-G.1,δ-e/n.2,δ-ρ.1,
1,6.822,15.83,0.0506,0.1918,0.118,BCC+FCC,1,13.9646,0.0506,83.565,26.318,0.0734,0.0498,1.0434,0.4872,BCC+FCC,1,1.85,4.5125,0.0506,0.1918,0.3603,0.118,0.4872,0.1814,BCC+FCC,1,13.9646,4.5125,0.0506,0.4065,0.0498,0.4872,0.3526,BCC+FCC,1,6.7097,1.85,4.5125,60.54,0.0506,26.318,0.1918,0.3603,BCC+FCC
1,7.8745,14.345,0.0456,0.1774,0.1098,BCC+FCC,1,13.1634,0.0456,94.84,21.0425,0.0668,0.0611,0.7315,0.4881,BCC+FCC,1,1.8,4.797,0.0456,0.1774,0.2557,0.1098,0.4881,0.1721,BCC+FCC,1,13.1634,4.797,0.0456,0.2998,0.0611,0.4881,0.474,BCC+FCC,1,3.2279,1.8,4.797,53.635,0.0456,21.0425,0.1774,0.2557,BCC+FCC
1,7.4835,14.285,0.0542,0.1946,0.1114,BCC+FCC,1,14.0221,0.0542,82.71,26.6275,0.0737,0.0676,0.805,0.5122,BCC+FCC,1,1.85,4.761,0.0542,0.1946,0.3038,0.1114,0.5122,0.1943,BCC+FCC,1,14.0221,4.761,0.0542,0.3487,0.0676,0.5122,0.4616,BCC+FCC,1,2.2706,1.85,4.761,58.575,0.0542,26.6275,0.1946,0.3038,BCC+FCC
1,7.9195,14.23,0.0484,0.1772,0.1341,BCC+FCC,1,13.1634,0.0484,57.075,21.8185,0.065,0.0705,0.7785,0.3766,BCC+FCC,1,1.85,4.823,0.0484,0.1772,0.2462,0.1341,0.3766,0.1335,BCC+FCC,1,13.1634,4.823,0.0484,0.2999,0.0705,0.3766,0.3009,BCC+FCC,1,2.9866,1.85,4.823,62.435,0.0484,21.8185,0.1772,0.2462,BCC+FCC
1,7.9095,13.94,0.0461,0.1715,0.1192,BCC+FCC,1,12.9171,0.0461,74.655,22.4395,0.0645,0.0696,0.7463,0.3894,BCC+FCC,1,1.95,4.858,0.0461,0.1715,0.2459,0.1192,0.3894,0.1466,BCC+FCC,1,12.9171,4.858,0.0461,0.2934,0.0696,0.3894,0.3455,BCC+FCC,1,2.3108,1.95,4.858,61.745,0.0461,22.4395,0.1715,0.2459,BCC+FCC
1,7.8185,13.44,0.0486,0.1749,0.1109,BCC+FCC,1,13.0463,0.0486,79.4,24.4715,0.067,0.0701,0.703,0.4217,BCC+FCC,1,1.95,4.843,0.0486,0.1749,0.2474,0.1109,0.4217,0.1743,BCC+FCC,1,13.0463,4.843,0.0486,0.2987,0.0701,0.4217,0.4076,BCC+FCC,1,2.1039,1.95,4.843,62.965,0.0486,24.4715,0.1749,0.2474,BCC+FCC
1,7.8745,14.04,0.0483,0.1757,0.1245,BCC+FCC,1,13.3763,0.0483,87.52,22.5525,0.0645,0.0603,0.7274,0.4861,BCC+FCC,1,1.7,4.7455,0.0483,0.1757,0.2416,0.1245,0.4861,0.1889,BCC+FCC,1,13.3763,4.7455,0.0483,0.3036,0.0603,0.4861,0.475,BCC+FCC,1,7.834,1.7,4.7455,56.875,0.0483,22.5525,0.1757,0.2416,BCC+FCC
1,7.753,15.505,0.049,0.1784,0.1388,BCC+FCC,1,13.1587,0.049,56.25,19.441,0.0655,0.0664,0.8795,0.4105,BCC+FCC,1,1.75,4.747,0.049,0.1784,0.288,0.1388,0.4105,0.1267,BCC+FCC,1,13.1587,4.747,0.049,0.3293,0.0664,0.4105,0.303,BCC+FCC,1,4.0973,1.75,4.747,56.015,0.049,19.441,0.1784,0.288,BCC+FCC
1,7.6565,15.225,0.0517,0.1859,0.1356,BCC+FCC,1,12.8287,0.0517,85.435,15.872,0.0668,0.0589,0.8213,0.4646,BCC+FCC,1,1.7,4.692,0.0517,0.1859,0.2891,0.1356,0.4646,0.1579,BCC+FCC,1,12.8287,4.692,0.0517,0.3414,0.0589,0.4646,0.4206,BCC+FCC,1,6.7862,1.7,4.692,51.16,0.0517,15.872,0.1859,0.2891,BCC+FCC
1,8.206,14.975,0.0469,0.1591,0.1335,BCC+FCC,1,12.6995,0.0469,91.355,23.375,0.0741,0.0696,1.2079,0.3816,BCC+FCC,1,1.5,4.6965,0.0469,0.1591,0.1759,0.1335,0.3816,0.1782,BCC+FCC,1,12.6995,4.6965,0.0469,0.2551,0.0696,0.3816,0.3345,BCC+FCC,1,17.6835,1.5,4.6965,68.175,0.0469,23.375,0.1591,0.1759,BCC+FCC
1,8.0435,14.53,0.0506,0.1676,0.1432,BCC+FCC,1,13.4171,0.0506,119.94,21.7955,0.0818,0.0788,1.144,0.3509,BCC+FCC,1,1.6,4.6865,0.0506,0.1676,0.1793,0.1432,0.3509,0.195,BCC+FCC,1,13.4171,4.6865,0.0506,0.2687,0.0788,0.3509,0.3217,BCC+FCC,1,15.9448,1.6,4.6865,74.865,0.0506,21.7955,0.1676,0.1793,BCC+FCC
1,7.905,15.755,0.0484,0.1635,0.1489,BCC+FCC,1,13.3763,0.0484,121.94,21.698,0.0825,0.0827,1.205,0.3568,BCC+FCC,1,1.75,4.708,0.0484,0.1635,0.2351,0.1489,0.3568,0.1663,BCC+FCC,1,13.3763,4.708,0.0484,0.2908,0.0827,0.3568,0.3015,BCC+FCC,1,4.3756,1.75,4.708,69.035,0.0484,21.698,0.1635,0.2351,BCC+FCC
1,7.894,16.195,0.0467,0.1649,0.1414,BCC+FCC,1,13.3763,0.0467,140.9,20.489,0.0801,0.0697,0.9639,0.4342,BCC+FCC,1,1.65,4.628,0.0467,0.1649,0.2347,0.1414,0.4342,0.1971,BCC+FCC,1,13.3763,4.628,0.0467,0.2947,0.0697,0.4342,0.4357,BCC+FCC,1,19.3026,1.65,4.628,56.885,0.0467,20.489,0.1649,0.2347,BCC+FCC
1,7.769,13.465,0.048,0.1669,0.1112,BCC+FCC,1,13.6346,0.048,101.77,29.395,0.0726,0.07,0.8405,0.4617,BCC+FCC,1,1.75,4.753,0.048,0.1669,0.2373,0.1112,0.4617,0.2382,BCC+FCC,1,13.6346,4.753,0.048,0.2963,0.07,0.4617,0.4632,BCC+FCC,1,3.8365,1.75,4.753,68.935,0.048,29.395,0.1669,0.2373,BCC+FCC
1,7.471,14.585,0.0475,0.1666,0.1303,BCC+FCC,1,13.8809,0.0475,122.48,28.475,0.0789,0.0788,0.8899,0.4683,BCC+FCC,1,1.9,4.7145,0.0475,0.1666,0.2844,0.1303,0.4683,0.2311,BCC+FCC,1,13.8809,4.7145,0.0475,0.3234,0.0788,0.4683,0.4522,BCC+FCC,1,2.2929,1.9,4.7145,66.205,0.0475,28.475,0.1666,0.2844,BCC+FCC
1,7.378,14.28,0.045,0.1618,0.1277,BCC+FCC,1,12.6995,0.045,120.7,30.378,0.0767,0.0735,0.778,0.5209,BCC+FCC,1,1.85,4.667,0.045,0.1618,0.2839,0.1277,0.5209,0.2535,BCC+FCC,1,12.6995,4.667,0.045,0.3186,0.0735,0.5209,0.5187,BCC+FCC,1,2.3838,1.85,4.667,63.49,0.045,30.378,0.1618,0.2839,BCC+FCC
1,7.3445,15.905,0.0513,0.1766,0.1402,BCC+FCC,1,13.8401,0.0513,112.05,25.24,0.0819,0.0842,1.1315,0.4231,BCC+FCC,1,2,4.7335,0.0513,0.1766,0.3269,0.1402,0.4231,0.1775,BCC+FCC,1,13.8401,4.7335,0.0513,0.3587,0.0842,0.4231,0.3447,BCC+FCC,1,1.8548,2,4.7335,65,0.0513,25.24,0.1766,0.3269,BCC+FCC
1,7.2535,15.405,0.0507,0.1759,0.1364,BCC+FCC,1,13.8809,0.0507,117.74,27.028,0.0817,0.0837,1.0444,0.4468,BCC+FCC,1,2,4.7185,0.0507,0.1759,0.3269,0.1364,0.4468,0.2026,BCC+FCC,1,13.8809,4.7185,0.0507,0.359,0.0837,0.4468,0.3856,BCC+FCC,1,1.7637,2,4.7185,66.22,0.0507,27.028,0.1759,0.3269,BCC+FCC
1,7.1395,14.375,0.0475,0.1698,0.1169,BCC+FCC,1,12.3408,0.0475,110.695,30.635,0.0743,0.0706,0.7963,0.5521,BCC+FCC,1,1.9,4.676,0.0475,0.1698,0.3262,0.1169,0.5521,0.2432,BCC+FCC,1,12.3408,4.676,0.0475,0.3532,0.0706,0.5521,0.5221,BCC+FCC,1,1.9698,1.9,4.676,61.05,0.0475,30.635,0.1698,0.3262,BCC+FCC
1,7.8955,14.435,0.0521,0.1999,0.1339,BCC+FCC,1,12.3696,0.0521,111.145,15.853,0.077,0.0607,0.7907,0.4895,BCC+FCC,1,1.65,4.697,0.0521,0.1999,0.2282,0.1339,0.4895,0.179,BCC+FCC,1,12.3696,4.697,0.0521,0.2974,0.0607,0.4895,0.5186,BCC+FCC,1,4.3926,1.65,4.697,49.49,0.0521,15.853,0.1999,0.2282,BCC+FCC
1,7.2295,13.4,0.049,0.1806,0.1313,BCC+FCC,1,12.8287,0.049,103.22,31.7035,0.073,0.0652,0.7812,0.5389,BCC+FCC,1,1.75,4.627,0.049,0.1806,0.2883,0.1313,0.5389,0.2552,BCC+FCC,1,12.8287,4.627,0.049,0.3418,0.0652,0.5389,0.5161,BCC+FCC,1,3.0468,1.75,4.627,63.995,0.049,31.7035,0.1806,0.2883,BCC+FCC
1,7.4595,13.085,0.0491,0.1936,0.0822,BCC+FCC,1,13.8401,0.0491,60.86,25.106,0.074,0.0738,0.6779,0.4144,BCC+FCC,1,2,4.7635,0.0491,0.1936,0.2749,0.0822,0.4144,0.1801,BCC+FCC,1,13.8401,4.7635,0.0491,0.3157,0.0738,0.4144,0.3628,BCC+FCC,1,1.5392,2,4.7635,68.18,0.0491,25.106,0.1936,0.2749,BCC+FCC
1,7.2665,13.26,0.051,0.2041,0.0851,BCC+FCC,1,13.9646,0.051,72.75,26.225,0.0767,0.0714,0.6435,0.4665,BCC+FCC,1,2.05,4.7075,0.051,0.2041,0.2915,0.0851,0.4665,0.1727,BCC+FCC,1,13.9646,4.7075,0.051,0.3246,0.0714,0.4665,0.4108,BCC+FCC,1,1.3757,2.05,4.7075,59.255,0.051,26.225,0.2041,0.2915,BCC+FCC
1,7.3145,13.705,0.0435,0.1728,0.0898,BCC+FCC,1,13.9646,0.0435,69.46,25.75,0.0688,0.072,0.6767,0.4255,BCC+FCC,1,2.05,4.721,0.0435,0.1728,0.2987,0.0898,0.4255,0.1802,BCC+FCC,1,13.9646,4.721,0.0435,0.323,0.072,0.4255,0.3666,BCC+FCC,1,1.7692,2.05,4.721,66.25,0.0435,25.75,0.1728,0.2987,BCC+FCC
1,7.059,13.925,0.0564,0.2156,0.0985,BCC+FCC,1,14.1058,0.0564,77.3,26.4475,0.0811,0.0754,0.7378,0.493,BCC+FCC,1,2.1,4.729,0.0564,0.2156,0.3348,0.0985,0.493,0.1664,BCC+FCC,1,14.1058,4.729,0.0564,0.3653,0.0754,0.493,0.4081,BCC+FCC,1,1.149,2.1,4.729,56.725,0.0564,26.4475,0.2156,0.3348,BCC+FCC
1,7.2935,13.245,0.0502,0.1846,0.0907,BCC+FCC,1,13.9646,0.0502,74.075,29.4555,0.0734,0.0719,0.7245,0.4742,BCC+FCC,1,1.95,4.746,0.0502,0.1846,0.3017,0.0907,0.4742,0.2169,BCC+FCC,1,13.9646,4.746,0.0502,0.3376,0.0719,0.4742,0.4355,BCC+FCC,1,1.6862,1.95,4.746,67.495,0.0502,29.4555,0.1846,0.3017,BCC+FCC
4,7.955,12.66,0.032,0.1309,0.0729,FCC,4,11.7524,0.032,52.315,14.186,0.0498,0.0702,0.5126,0.2565,FCC,4,2,4.7565,0.032,0.1309,0.1768,0.0729,0.2565,0.1343,FCC,4,11.7524,4.7565,0.032,0.2192,0.0702,0.2565,0.2432,FCC,4,3.1774,2,4.7565,75.44,0.032,14.186,0.1309,0.1768,FCC
4,7.6995,13.225,0.0367,0.1475,0.0882,FCC,4,11.7524,0.0367,50.62,15.116,0.0573,0.0742,0.5537,0.2736,FCC,4,2.05,4.753,0.0367,0.1475,0.2359,0.0882,0.2736,0.1161,FCC,4,11.7524,4.753,0.0367,0.2702,0.0742,0.2736,0.2084,FCC,4,2.2041,2.05,4.753,74.965,0.0367,15.116,0.1475,0.2359,FCC
1,7.348,12.19,0.0478,0.1796,0.1128,BCC+FCC,1,14.3234,0.0478,52.7,22.0665,0.0672,0.073,0.5511,0.3584,BCC+FCC,1,1.95,4.6605,0.0478,0.1796,0.247,0.1128,0.3584,0.1748,BCC+FCC,1,14.3234,4.6605,0.0478,0.3081,0.073,0.3584,0.3216,BCC+FCC,1,2.196,1.95,4.6605,72.795,0.0478,22.0665,0.1796,0.247,BCC+FCC
1,7.6215,12.895,0.0442,0.1693,0.1015,BCC+FCC,1,13.8401,0.0442,60.33,21.648,0.065,0.0747,0.6198,0.3524,BCC+FCC,1,2,4.7605,0.0442,0.1693,0.2449,0.1015,0.3524,0.1647,BCC+FCC,1,13.8401,4.7605,0.0442,0.294,0.0747,0.3524,0.3212,BCC+FCC,1,2.1341,2,4.7605,70.84,0.0442,21.648,0.1693,0.2449,BCC+FCC
1,7.2875,12.345,0.0478,0.1797,0.1196,BCC+FCC,1,14.4284,0.0478,55.085,23.325,0.0666,0.0708,0.5293,0.3928,BCC+FCC,1,2,4.6355,0.0478,0.1797,0.2509,0.1196,0.3928,0.1735,BCC+FCC,1,14.4284,4.6355,0.0478,0.3062,0.0708,0.3928,0.3681,BCC+FCC,1,2.133,2,4.6355,65.285,0.0478,23.325,0.1797,0.2509,BCC+FCC
1,7.5865,12.535,0.048,0.1712,0.1029,BCC+FCC,1,13.1634,0.048,80.76,28.09,0.0678,0.0688,0.5836,0.4837,BCC+FCC,1,1.9,4.7555,0.048,0.1712,0.2476,0.1029,0.4837,0.2199,BCC+FCC,1,13.1634,4.7555,0.048,0.2966,0.0688,0.4837,0.5048,BCC+FCC,1,2.0822,1.9,4.7555,63.525,0.048,28.09,0.1712,0.2476,BCC+FCC
1,7.4025,13.56,0.0425,0.165,0.1011,BCC+FCC,1,13.3763,0.0425,56.62,21.286,0.0654,0.0753,0.6501,0.3537,BCC+FCC,1,2.05,4.7345,0.0425,0.165,0.2854,0.1011,0.3537,0.1527,BCC+FCC,1,13.3763,4.7345,0.0425,0.3184,0.0753,0.3537,0.2825,BCC+FCC,1,1.9504,2.05,4.7345,71.86,0.0425,21.286,0.165,0.2854,BCC+FCC
1,7.2605,13.41,0.0501,0.1814,0.1228,BCC+FCC,1,13.9813,0.0501,75.97,23.5005,0.0698,0.0736,0.6094,0.4595,BCC+FCC,1,2.05,4.7095,0.0501,0.1814,0.2965,0.1228,0.4595,0.1772,BCC+FCC,1,13.9813,4.7095,0.0501,0.3347,0.0736,0.4595,0.4374,BCC+FCC,1,1.7162,2.05,4.7095,58.085,0.0501,23.5005,0.1814,0.2965,BCC+FCC
1,7.333,12.92,0.0483,0.1711,0.1017,BCC+FCC,1,13.1587,0.0483,82.36,30.7845,0.0695,0.0693,0.6613,0.4987,BCC+FCC,1,1.9,4.7295,0.0483,0.1711,0.2887,0.1017,0.4987,0.2348,BCC+FCC,1,13.1587,4.7295,0.0483,0.326,0.0693,0.4987,0.4876,BCC+FCC,1,1.9379,1.9,4.7295,66.195,0.0483,30.7845,0.1711,0.2887,BCC+FCC
1,6.871,14.92,0.0476,0.1789,0.1197,BCC+FCC,1,12.5537,0.0476,52.84,23.2945,0.0709,0.0796,0.7153,0.3845,BCC+FCC,1,2.2,4.6875,0.0476,0.1789,0.3649,0.1197,0.3845,0.1174,BCC+FCC,1,12.5537,4.6875,0.0476,0.3849,0.0796,0.3845,0.2228,BCC+FCC,1,1.3554,2.2,4.6875,67.035,0.0476,23.2945,0.1789,0.3649,BCC+FCC
1,6.827,14.79,0.0511,0.1825,0.1322,BCC+FCC,1,12.9171,0.0511,89.555,21.5425,0.0728,0.0746,0.6979,0.5115,BCC+FCC,1,2.15,4.69,0.0511,0.1825,0.3715,0.1322,0.5115,0.1729,BCC+FCC,1,12.9171,4.69,0.0511,0.387,0.0746,0.5115,0.4555,BCC+FCC,1,1.3178,2.15,4.69,52.295,0.0511,21.5425,0.1825,0.3715,BCC+FCC
1,7.8685,15.73,0.0329,0.1243,0.1717,FCC,1,13.0871,0.0329,166.56,11.7655,0.0883,0.0943,0.8093,0.2405,FCC,1,2,4.614,0.0329,0.1243,0.1717,0.1717,0.2405,0.1749,FCC,1,13.0871,4.614,0.0329,0.2169,0.0943,0.2405,0.2709,FCC,1,2.9273,2,4.614,75.885,0.0329,11.7655,0.1243,0.1717,FCC
1,7.8615,15.78,0.03,0.1177,0.1708,FCC,1,13.5221,0.03,152.35,16.7225,0.0868,0.091,0.7148,0.2914,FCC,1,2,4.599,0.03,0.1177,0.1712,0.1708,0.2914,0.2055,FCC,1,13.5221,4.599,0.03,0.2085,0.091,0.2914,0.3423,FCC,1,3.2661,2,4.599,71.605,0.03,16.7225,0.1177,0.1712,FCC
1,7.5945,12.495,0.048,0.1689,0.1003,BCC+FCC,1,12.3696,0.048,62.44,17.928,0.0741,0.0775,0.9614,0.3074,BCC+FCC,1,1.8,4.743,0.048,0.1689,0.2364,0.1003,0.3074,0.1922,BCC+FCC,1,12.3696,4.743,0.048,0.2993,0.0775,0.3074,0.2834,BCC+FCC,1,2.2162,1.8,4.743,84.62,0.048,17.928,0.1689,0.2364,BCC+FCC
1,6.9965,15.535,0.0476,0.1716,0.123,BCC+FCC,1,13.6346,0.0476,95.205,26.696,0.0768,0.0816,0.9833,0.4486,BCC+FCC,1,2.15,4.72,0.0476,0.1716,0.364,0.123,0.4486,0.1778,BCC+FCC,1,13.6346,4.72,0.0476,0.3779,0.0816,0.4486,0.3553,BCC+FCC,1,1.4751,2.15,4.72,63.84,0.0476,26.696,0.1716,0.364,BCC+FCC
1,6.6825,16.075,0.0479,0.1737,0.1268,BCC+FCC,1,13.6346,0.0479,102.7,27.18,0.0773,0.0804,0.9638,0.4932,BCC+FCC,1,2.2,4.669,0.0479,0.1737,0.3991,0.1268,0.4932,0.1829,BCC+FCC,1,13.6346,4.669,0.0479,0.4045,0.0804,0.4932,0.3875,BCC+FCC,1,1.3737,2.2,4.669,59,0.0479,27.18,0.1737,0.3991,BCC+FCC
1,7.1475,11.925,0.0441,0.1831,0.1023,BCC+FCC,1,13.2638,0.0441,73.275,28.618,0.0743,0.0552,0.6748,0.4691,BCC+FCC,1,1.85,4.5435,0.0441,0.1831,0.2344,0.1023,0.4691,0.2379,BCC+FCC,1,13.2638,4.5435,0.0441,0.2707,0.0552,0.4691,0.452,BCC+FCC,1,2.0928,1.85,4.5435,68.36,0.0441,28.618,0.1831,0.2344,BCC+FCC
1,6.757,13.22,0.0413,0.177,0.1337,BCC+FCC,1,13.9934,0.0413,112.05,33.49,0.075,0.0652,0.8507,0.5356,BCC+FCC,1,1.85,4.535,0.0413,0.177,0.3068,0.1337,0.5356,0.2676,BCC+FCC,1,13.9934,4.535,0.0413,0.3255,0.0652,0.5356,0.4836,BCC+FCC,1,1.7825,1.85,4.535,67.11,0.0413,33.49,0.177,0.3068,BCC+FCC
1,7.721,13.655,0.0495,0.1785,0.1066,BCC+FCC,1,12.6995,0.0495,97.15,26.462,0.0776,0.0757,0.8985,0.4284,BCC+FCC,1,1.95,4.8345,0.0495,0.1785,0.2579,0.1066,0.4284,0.208,BCC+FCC,1,12.6995,4.8345,0.0495,0.301,0.0757,0.4284,0.4215,BCC+FCC,1,1.5917,1.95,4.8345,68.54,0.0495,26.462,0.1785,0.2579,BCC+FCC
1,7.597,14.655,0.0512,0.192,0.1313,BCC+FCC,1,13.0463,0.0512,123.28,25.275,0.0859,0.0827,0.8947,0.4453,BCC+FCC,1,2.05,4.7985,0.0512,0.192,0.2772,0.1313,0.4453,0.1877,BCC+FCC,1,13.0463,4.7985,0.0512,0.3124,0.0827,0.4453,0.4373,BCC+FCC,1,1.2553,2.05,4.7985,60.015,0.0512,25.275,0.192,0.2772,BCC+FCC
1,7.8825,14.44,0.0411,0.1615,0.1059,BCC+FCC,1,11.7524,0.0411,110.245,24.399,0.0728,0.071,0.7816,0.4381,BCC+FCC,1,2.05,4.877,0.0411,0.1615,0.2546,0.1059,0.4381,0.1761,BCC+FCC,1,11.7524,4.877,0.0411,0.2787,0.071,0.4381,0.444,BCC+FCC,1,1.5175,2.05,4.877,58.99,0.0411,24.399,0.1615,0.2546,BCC+FCC
1,7.362,14.725,0.0552,0.2021,0.1197,BCC+FCC,1,12.6995,0.0552,100.3,26.095,0.084,0.0805,0.9599,0.4595,BCC+FCC,1,2.1,4.815,0.0552,0.2021,0.321,0.1197,0.4595,0.1719,BCC+FCC,1,12.6995,4.815,0.0552,0.3507,0.0805,0.4595,0.3992,BCC+FCC,1,1.0632,2.1,4.815,59.715,0.0552,26.095,0.2021,0.321,BCC+FCC
1,7.2725,14.395,0.0555,0.2034,0.1195,BCC+FCC,1,13.4459,0.0555,105.445,27.394,0.084,0.0795,0.8964,0.4977,BCC+FCC,1,2.05,4.775,0.0555,0.2034,0.321,0.1195,0.4977,0.1942,BCC+FCC,1,13.4459,4.775,0.0555,0.354,0.0795,0.4977,0.4561,BCC+FCC,1,1.1797,2.05,4.775,59.14,0.0555,27.394,0.2034,0.321,BCC+FCC
1,7.4835,12.65,0.0489,0.1753,0.1275,BCC+FCC,1,13.3763,0.0489,97.98,29.6605,0.0742,0.0746,0.7205,0.4784,BCC+FCC,1,1.85,4.7105,0.0489,0.1753,0.248,0.1275,0.4784,0.2426,BCC+FCC,1,13.3763,4.7105,0.0489,0.3035,0.0746,0.4784,0.4962,BCC+FCC,1,2.0673,1.85,4.7105,67.055,0.0489,29.6605,0.1753,0.248,BCC+FCC
4,8.3435,13.59,0.0361,0.1655,0.1582,FCC,4,13.4171,0.0361,70.3,22.027,0.0493,0.0591,0.5826,0.3658,FCC,4,1.85,4.7715,0.0361,0.1655,0.1701,0.1582,0.3658,0.138,FCC,4,13.4171,4.7715,0.0361,0.2072,0.0591,0.3658,0.3042,FCC,4,53.3546,1.85,4.7715,65.93,0.0361,22.027,0.1655,0.1701,FCC
1,7.948,13.96,0.0445,0.1815,0.1065,BCC+FCC,1,13.8809,0.0445,62.96,21.95,0.0646,0.0663,0.7041,0.3785,BCC+FCC,1,1.85,4.772,0.0445,0.1815,0.2237,0.1065,0.3785,0.1314,BCC+FCC,1,13.8809,4.772,0.0445,0.2698,0.0663,0.3785,0.299,BCC+FCC,1,3.234,1.85,4.772,60.57,0.0445,21.95,0.1815,0.2237,BCC+FCC
1,7.893,13.91,0.0432,0.1808,0.1057,BCC+FCC,1,14.0696,0.0432,70.135,21.5195,0.0637,0.0636,0.6711,0.3877,BCC+FCC,1,1.85,4.732,0.0432,0.1808,0.2233,0.1057,0.3877,0.1367,BCC+FCC,1,14.0696,4.732,0.0432,0.2705,0.0636,0.3877,0.325,BCC+FCC,1,3.8785,1.85,4.732,58.345,0.0432,21.5195,0.1808,0.2233,BCC+FCC
1,7.8895,13.935,0.0422,0.1798,0.1055,BCC+FCC,1,13.9646,0.0422,74.25,20.746,0.0633,0.0618,0.6547,0.3948,BCC+FCC,1,1.85,4.7245,0.0422,0.1798,0.2231,0.1055,0.3948,0.1381,BCC+FCC,1,13.9646,4.7245,0.0422,0.2696,0.0618,0.3948,0.3451,BCC+FCC,1,4.0648,1.85,4.7245,56.205,0.0422,20.746,0.1798,0.2231,BCC+FCC
1,8.002,13.795,0.0322,0.1436,0.0918,FCC,1,12.8287,0.0322,66.805,20.8735,0.0507,0.0588,0.5603,0.3687,FCC,1,1.9,4.718,0.0322,0.1436,0.1956,0.0918,0.3687,0.1457,FCC,1,12.8287,4.718,0.0322,0.2308,0.0588,0.3687,0.3523,FCC,1,8.2047,1.9,4.718,58.685,0.0322,20.8735,0.1436,0.1956,FCC
1,7.865,13.79,0.0496,0.2022,0.0925,BCC+FCC,1,12.8287,0.0496,87.86,21.068,0.0741,0.0658,0.7125,0.437,BCC+FCC,1,1.95,4.8485,0.0496,0.2022,0.2481,0.0925,0.437,0.1322,BCC+FCC,1,12.8287,4.8485,0.0496,0.2901,0.0658,0.437,0.3767,BCC+FCC,1,1.5248,1.95,4.8485,52.86,0.0496,21.068,0.2022,0.2481,BCC+FCC
1,7.8615,13.815,0.049,0.2012,0.0924,BCC+FCC,1,12.6995,0.049,91.67,19.318,0.0738,0.0648,0.6817,0.4368,BCC+FCC,1,1.95,4.841,0.049,0.2012,0.248,0.0924,0.4368,0.128,BCC+FCC,1,12.6995,4.841,0.049,0.2891,0.0648,0.4368,0.3856,BCC+FCC,1,1.5409,1.95,4.841,50.72,0.049,19.318,0.2012,0.248,BCC+FCC
1,7.588,14.205,0.0476,0.1923,0.1083,BCC+FCC,1,13.9934,0.0476,57.49,22.778,0.0696,0.0703,0.6958,0.3855,BCC+FCC,1,1.95,4.7285,0.0476,0.1923,0.2739,0.1083,0.3855,0.1279,BCC+FCC,1,13.9934,4.7285,0.0476,0.3135,0.0703,0.3855,0.2745,BCC+FCC,1,2.2293,1.95,4.7285,61.72,0.0476,22.778,0.1923,0.2739,BCC+FCC
1,7.8065,14.555,0.0412,0.1645,0.1092,BCC+FCC,1,13.9646,0.0412,65.94,21.57,0.0596,0.066,0.7113,0.3685,BCC+FCC,1,1.9,4.737,0.0412,0.1645,0.2522,0.1092,0.3685,0.1259,BCC+FCC,1,13.9646,4.737,0.0412,0.2852,0.066,0.3685,0.2768,BCC+FCC,1,4.3015,1.9,4.737,60.78,0.0412,21.57,0.1645,0.2522,BCC+FCC
1,7.5,14.68,0.045,0.1749,0.1061,BCC+FCC,1,12.6995,0.045,48.46,21.575,0.0663,0.0745,0.6861,0.3525,BCC+FCC,1,2.05,4.7585,0.045,0.1749,0.2992,0.1061,0.3525,0.1067,BCC+FCC,1,12.6995,4.7585,0.045,0.324,0.0745,0.3525,0.2085,BCC+FCC,1,1.8952,2.05,4.7585,65.95,0.045,21.575,0.1749,0.2992,BCC+FCC
1,7.4485,14.605,0.0436,0.174,0.1054,BCC+FCC,1,12.8287,0.0436,51.845,21.5155,0.0655,0.0734,0.6688,0.352,BCC+FCC,1,2.05,4.726,0.0436,0.174,0.2984,0.1054,0.352,0.1084,BCC+FCC,1,12.8287,4.726,0.0436,0.3241,0.0734,0.352,0.2106,BCC+FCC,1,2.037,2.05,4.726,65.865,0.0436,21.5155,0.174,0.2984,BCC+FCC
1,7.451,15.31,0.0468,0.1829,0.1201,BCC+FCC,1,13.4459,0.0468,62.96,20.304,0.0643,0.0567,0.7372,0.3862,BCC+FCC,1,1.85,4.6185,0.0468,0.1829,0.2985,0.1201,0.3862,0.1156,BCC+FCC,1,13.4459,4.6185,0.0468,0.3361,0.0567,0.3862,0.2565,BCC+FCC,1,6.1762,1.85,4.6185,56.545,0.0468,20.304,0.1829,0.2985,BCC+FCC
1,7.607,15.705,0.0494,0.1843,0.1256,BCC+FCC,1,13.6225,0.0494,53.825,19.2265,0.0663,0.0638,0.8231,0.3885,BCC+FCC,1,1.8,4.691,0.0494,0.1843,0.3003,0.1256,0.3885,0.1062,BCC+FCC,1,13.6225,4.691,0.0494,0.3338,0.0638,0.3885,0.2444,BCC+FCC,1,3.8513,1.8,4.691,55.005,0.0494,19.2265,0.1843,0.3003,BCC+FCC
